loc_key,SC_NR_Scan_PCI_SortedBy_RSRP_0,SC_NR_Scan_PCI_SortedBy_RSRP_1,SC_NR_Scan_SSB_RSRP_SortedBy_RSRP_0,SC_NR_Scan_SSB_RSRP_SortedBy_RSRP_2,SC_NR_Scan_SSB_RSRP_SortedBy_RSRP_1,SC_NR_Scan_NR_ARFCN,SC_NR_Scan_SSB_RSRQ_SortedBy_RSRP_0,SC_NR_Scan_SSB_SINR_SortedBy_RSRP_0,SC_NR_Scan_SSB_RSRQ_SortedBy_RSRP_2,SC_NR_Scan_SSB_SINR_SortedBy_RSRP_2,SC_NR_Scan_PCI_SortedBy_RSRP_2,SC_NR_Scan_SSB_SINR_SortedBy_RSRP_1,SC_NR_Scan_SSB_RSRQ_SortedBy_RSRP_1,SC_Latitude,SC_Longitude
41.09956_29.02946,38.0,278.0,-98.70500000000001,-200.0,-109.72999999999999,643296.0,-10.94,11.06,-30.0,-200.0,0.0,-11.025,-21.97,41.09956,29.02946
41.09956_29.02989,38.0,278.0,-94.99,-200.0,-106.11,645526.6666666666,-10.95,10.879999999999999,-30.0,-200.0,0.0,-11.125,-22.07,41.09956,29.029890000000005
41.09956_29.02999,38.0,278.0,-89.41666666666667,-200.0,-111.26,642000.0,-10.64,21.84,-30.0,-200.0,0.0,-20.396666666666665,-31.06,41.09956,29.02999
41.09957_29.0294,38.0,278.0,-98.17333333333333,-200.0,-109.20333333333333,642648.0,-10.923333333333332,11.253333333333332,-30.0,-200.0,0.0,-9.5,-20.64,41.09957,29.0294
41.09957_29.03005,38.0,278.0,-89.3,-200.0,-110.54,642000.0,-10.65,20.66,-30.0,-200.0,0.0,-21.23,-31.88,41.09957,29.03005
41.09958_29.02259,173.0,100.5,-100.82000000000001,-121.025,-119.1,642000.0,-11.35,11.9575,-22.38,-11.445,142.0,-13.129999999999999,-24.13,41.09958,29.02259
41.09958_29.02273,152.0,50.6,-108.822,-200.0,-119.944,643115.3333333334,-13.916,0.9579999999999999,-30.0,-200.0,0.0,-11.152,-22.256,41.09958,29.02273
41.09958_29.02996,38.0,278.0,-95.60000000000001,-200.0,-105.72666666666667,643296.0,-11.026666666666666,10.336666666666666,-30.0,-200.0,0.0,-10.086666666666666,-21.153333333333332,41.09958,29.02996
41.09958_29.03011,38.0,278.0,-90.91000000000001,-200.0,-112.60666666666667,643547.3333333334,-10.636666666666668,21.72666666666667,-30.0,-200.0,0.0,-17.206666666666663,-27.963333333333335,41.09958,29.030109999999997
41.09959_29.02736,278.0,38.0,-106.745,-200.0,-110.08,645526.6666666666,-11.765,5.4,-30.0,-200.0,0.0,-1.845,-14.754999999999999,41.09959,29.02736
41.09959_29.02928,38.0,278.0,-98.215,-200.0,-113.89,642000.0,-10.795,13.66,-30.0,-200.0,0.0,-9.030000000000001,-20.814999999999998,41.09959,29.02928
41.09959_29.02934,38.0,278.0,-100.44999999999999,-200.0,-107.91749999999999,643296.0,-11.015,10.227500000000001,-30.0,-200.0,0.0,-0.9525000000000001,-14.995,41.09959,29.02934
41.09959_29.03017,38.0,278.0,-90.1075,-200.0,-112.875,643296.0,-10.6425,21.22,-30.0,-200.0,0.0,-22.8525,-33.49250000000001,41.09959,29.03017
41.0995_29.02276,152.0,48.5,-105.19000000000001,-121.43,-119.2625,641740.8,-11.592,8.014,-38.2,-27.58,246.0,-7.9925,-19.277500000000003,41.0995,29.022759999999998
41.0995_29.02293,173.0,38.0,-110.195,-200.0,-114.2,642000.0,-15.04,1.105,-30.0,-200.0,0.0,-8.51,-19.75,41.0995,29.02293
41.0995_29.02954,38.0,278.0,-91.62666666666667,-200.0,-108.09999999999998,642648.0,-10.716666666666667,16.363333333333333,-30.0,-200.0,0.0,-16.453333333333333,-27.179999999999996,41.0995,29.02954
41.0995_29.02959,38.0,278.0,-94.18,-200.0,-106.46666666666665,643141.1428571428,-10.839999999999998,12.709999999999999,-30.0,-200.0,0.0,-10.653333333333334,-21.73,41.0995,29.029590000000002
41.09961_29.02923,38.0,278.0,-99.42500000000001,-200.0,-110.555,642000.0,-10.989999999999998,10.465,-30.0,-200.0,0.0,-4.960000000000001,-17.755,41.09961,29.02923
41.09962_29.02254,173.0,48.5,-102.3375,-120.155,-119.845,642000.0,-11.717500000000001,11.629999999999999,-29.41,-18.67,246.0,-9.22,-20.4275,41.09962,29.02254
41.09962_29.02923,38.0,278.0,-100.23,-200.0,-107.81,643296.0,-11.29,7.7700000000000005,-30.0,-200.0,0.0,-0.33499999999999996,-14.865,41.09962,29.02923
41.09962_29.03028,38.0,278.0,-93.76666666666667,-200.0,-112.57333333333334,643296.0,-10.646666666666668,21.31,-30.0,-200.0,0.0,-17.546666666666667,-28.25,41.09962,29.03028
41.09963_29.02742,209.25,38.0,-109.93,-200.0,-109.83999999999999,642648.0,-13.31,2.6475,-30.0,-200.0,0.0,-1.58,-14.543333333333331,41.09963,29.02742
41.09963_29.02918,38.0,278.0,-100.095,-200.0,-109.38499999999999,644321.0,-11.05,9.745000000000001,-30.0,-200.0,0.0,-3.285,-16.665,41.09963,29.02918
41.09963_29.03008,38.0,278.0,-91.02,-200.0,-105.38666666666667,644969.0,-10.696666666666665,20.003333333333334,-30.0,-200.0,0.0,-13.376666666666667,-24.203333333333333,41.09963,29.03008
41.09963_29.03034,38.0,278.0,-93.43,-200.0,-114.825,643296.0,-10.64,21.88,-30.0,-200.0,0.0,-20.715,-31.375,41.09963,29.03034
41.09964_29.0226,173.0,48.5,-105.7,-121.56,-120.56,642000.0,-13.845,4.1825,-35.4,-24.78,246.0,-12.2125,-23.1975,41.09964,29.0226
41.09964_29.02917,38.0,278.0,-100.715,-200.0,-108.58,642777.6,-11.2325,8.1425,-30.0,-200.0,0.0,-4.6475,-17.332499999999996,41.09964,29.02917
41.09965_29.02747,158.0,158.0,-107.03999999999999,-128.83,-107.27,642432.0,-12.885,1.62,-35.19,-24.55,246.0,3.385,-12.445,41.09965,29.027470000000005
41.09965_29.03014,38.0,278.0,-90.82,-200.0,-107.96,643296.0,-10.695,18.8825,-30.0,-200.0,0.0,-16.8925,-27.6125,41.09965,29.03014
41.09965_29.0304,38.0,278.0,-94.255,-200.0,-112.88250000000001,644634.4,-10.69,17.9575,-30.0,-200.0,0.0,-17.76,-28.46,41.09965,29.030399999999997
41.09966_29.02249,173.0,48.5,-103.35,-119.03,-120.08500000000001,644662.6666666666,-11.754999999999999,12.825,-35.54,-24.91,246.0,-8.665,-19.865000000000002,41.09966,29.02249
41.09966_29.02912,38.0,278.0,-100.45666666666666,-200.0,-108.32333333333334,644969.0,-11.203333333333333,8.463333333333333,-30.0,-200.0,0.0,1.3099999999999998,-14.61,41.09966,29.02912
41.09967_29.02253,208.0,45.0,-101.44666666666667,-120.81,-116.34666666666665,642432.0,-12.833333333333334,8.526666666666666,-26.585,-15.780000000000001,246.0,-8.92,-20.27,41.09967,29.02253
41.09967_29.02748,278.0,38.0,-105.37,-200.0,-109.85,643296.0,-11.39,7.449999999999999,-30.0,-200.0,0.0,0.515,-13.4,41.09967,29.02748
41.09967_29.02905,38.0,278.0,-102.43666666666667,-200.0,-106.47666666666667,643296.0,-11.176666666666668,8.566666666666668,-30.0,-200.0,0.0,8.700000000000001,-11.176666666666668,41.09967,29.02905
41.09967_29.02913,38.0,278.0,-102.4,-200.0,-111.91,641568.0,-11.21,8.33,-30.0,-200.0,0.0,-9.66,-20.73,41.09967,29.02913
41.09967_29.03045,38.0,278.0,-94.755,-200.0,-116.385,642432.0,-10.68,18.425,-30.0,-200.0,0.0,-15.39,-26.189999999999998,41.09967,29.03045
41.09968_29.0302,38.0,278.0,-89.58,-200.0,-107.535,642432.0,-10.68,21.57,-30.0,-200.0,0.0,-17.46,-28.17,41.09968,29.030199999999997
41.09968_29.03051,38.0,278.0,-94.83,-200.0,-114.48333333333333,644969.0,-10.700000000000001,17.360000000000003,-30.0,-200.0,0.0,-15.246666666666668,-26.03,41.09968,29.03051
41.09969_29.02244,138.0,121.33333333333333,-106.77666666666666,-122.14,-120.37666666666667,641568.0,-12.33,8.866666666666665,-23.16,-12.28,38.0,-14.273333333333332,-25.39,41.09969,29.02244
41.09969_29.02751,278.0,38.0,-106.37,-127.55333333333333,-107.32666666666667,644969.0,-11.68,5.64,-33.74666666666666,-23.099999999999998,246.0,0.45,-13.443333333333335,41.09969,29.02751
41.09969_29.02899,38.0,278.0,-104.83,-200.0,-107.55,642432.0,-12.445,2.8049999999999997,-30.0,-200.0,0.0,-2.6799999999999997,-15.17,41.09969,29.028990000000004
41.0996_29.02266,173.0,48.5,-106.245,-200.0,-119.55,642000.0,-13.844999999999999,3.3600000000000003,-30.0,-200.0,0.0,-11.415,-22.42,41.0996,29.02266
41.0996_29.02742,278.0,38.0,-106.13,-127.2275,-108.1225,644634.4,-11.1175,9.1525,-31.812499999999996,-21.1475,246.0,-0.15750000000000003,-13.7525,41.0996,29.02742
41.0996_29.02929,38.0,278.0,-100.50999999999999,-200.0,-108.935,645526.6666666666,-11.08,9.43,-30.0,-200.0,0.0,-1.7049999999999996,-16.18,41.0996,29.02929
41.0996_29.03001,38.0,278.0,-93.41333333333334,-200.0,-100.73,642648.0,-10.973333333333334,12.540000000000001,-30.0,-200.0,0.0,-7.079999999999999,-18.606666666666666,41.0996,29.03001
41.0996_29.03023,38.0,278.0,-91.84,-200.0,-112.62,642432.0,-10.665,19.36,-30.0,-200.0,0.0,-20.795,-31.455,41.0996,29.03023
41.09971_29.02238,208.0,114.33333333333333,-99.00333333333333,-121.275,-119.54666666666668,642432.0,-11.573333333333332,14.156666666666666,-29.095,-18.380000000000003,142.0,-9.306666666666667,-20.453333333333333,41.09971,29.02238
41.09971_29.02893,118.0,198.0,-101.93,-200.0,-104.70333333333333,643296.0,-11.056666666666667,9.736666666666666,-30.0,-200.0,0.0,8.396666666666667,-11.213333333333333,41.09971,29.02893
41.09971_29.03062,38.0,278.0,-99.52499999999999,-200.0,-116.4875,643296.0,-10.805,13.555,-30.0,-200.0,0.0,-17.0275,-27.75,41.09971,29.03062
41.09972_29.02754,278.0,38.0,-103.96000000000001,-200.0,-111.465,644321.0,-11.14,8.935,-30.0,-200.0,0.0,-1.145,-14.31,41.09972,29.02754
41.09972_29.02756,278.0,38.0,-105.31333333333333,-128.13666666666666,-109.38333333333334,643296.0,-11.37,7.703333333333333,-32.19,-21.52666666666667,246.0,-0.3499999999999999,-14.326666666666668,41.09972,29.027560000000005
41.09972_29.02886,158.0,158.0,-102.25,-200.0,-104.22999999999999,644321.0,-11.075,9.96,-30.0,-200.0,0.0,8.129999999999999,-11.285,41.09972,29.02886
41.09972_29.02901,38.0,278.0,-102.62,-200.0,-110.49333333333334,642000.0,-11.243333333333334,8.196666666666667,-30.0,-200.0,0.0,-0.8300000000000001,-14.733333333333334,41.09972,29.02901
41.09972_29.03032,38.0,278.0,-89.394,-200.0,-107.976,643296.0,-10.671999999999999,18.674,-30.0,-200.0,0.0,-18.562000000000005,-29.246,41.09972,29.03032
41.09972_29.03067,38.0,278.0,-101.785,-200.0,-115.81,645526.6666666666,-10.934999999999999,11.31,-30.0,-200.0,0.0,-14.155000000000001,-24.95,41.09972,29.03067
41.09972_29.03072,38.0,278.0,-100.11,-200.0,-115.38,642432.0,-10.84,12.719999999999999,-30.0,-200.0,0.0,-15.350000000000001,-26.1,41.09972,29.03072
41.09973_29.03077,38.0,278.0,-97.32000000000001,-200.0,-116.12,643296.0,-10.729999999999999,15.733333333333334,-30.0,-200.0,0.0,-18.83666666666667,-29.526666666666667,41.09973,29.03077
41.09974_29.02232,173.0,152.5,-98.45,-122.23,-118.035,642000.0,-12.049999999999999,15.82,-33.375,-22.715000000000003,38.0,-11.755,-22.7625,41.09974,29.02232
41.09974_29.0224,225.5,38.0,-97.7475,-118.88,-116.96333333333332,642648.0,-12.175,9.7675,-29.465,-18.67,246.0,-12.139999999999999,-23.150000000000002,41.09974,29.0224
41.09974_29.02879,158.0,158.0,-104.57,-200.0,-105.865,643296.0,-11.28,8.09,-30.0,-200.0,0.0,5.765000000000001,-11.655000000000001,41.09974,29.02879
41.09974_29.02895,38.0,278.0,-103.47,-200.0,-109.52000000000001,644321.0,-11.59,5.995,-30.0,-200.0,0.0,-0.8799999999999999,-14.790000000000001,41.09974,29.02895
41.09974_29.03038,38.0,278.0,-92.04,-200.0,-105.84,642000.0,-10.77,14.25,-30.0,-200.0,0.0,-13.75,-24.56,41.09974,29.03038
41.09974_29.03082,38.0,278.0,-100.53000000000002,-200.0,-114.805,643979.3333333334,-10.862499999999999,12.7125,-30.0,-200.0,0.0,-14.327499999999999,-25.182499999999997,41.09974,29.030819999999995
41.09974_29.03086,38.0,278.0,-102.86666666666667,-200.0,-116.89,643296.0,-11.013333333333335,10.513333333333334,-30.0,-200.0,0.0,-12.1,-23.096666666666668,41.09974,29.03086
41.09975_29.02761,278.0,38.0,-105.44999999999999,-128.04000000000002,-108.495,642432.0,-11.32,7.53,-32.93,-22.275,246.0,0.895,-13.2,41.09975,29.02761
41.09975_29.0309,38.0,278.0,-102.27999999999999,-200.0,-116.27333333333335,644969.0,-10.906666666666666,11.563333333333334,-30.0,-200.0,0.0,-11.65,-22.673333333333332,41.09975,29.0309
41.09975_29.03094,38.0,278.0,-102.955,-200.0,-118.005,642432.0,-10.925,11.29,-30.0,-200.0,0.0,-15.175,-25.945,41.09975,29.03094
41.09976_29.02759,278.0,38.0,-104.875,-200.0,-111.545,642000.0,-11.16,8.805,-30.0,-200.0,0.0,-1.605,-14.54,41.09976,29.02759
41.09976_29.02872,278.0,38.0,-102.1025,-200.0,-103.855,642777.6,-10.83,12.897499999999999,-30.0,-200.0,0.0,5.105,-11.780000000000001,41.09976,29.02872
41.09976_29.02888,38.0,278.0,-102.695,-200.0,-108.215,642000.0,-11.364999999999998,7.24,-30.0,-200.0,0.0,-0.08499999999999996,-15.245000000000001,41.09976,29.02888
41.09976_29.03044,38.0,278.0,-93.88333333333333,-200.0,-109.09999999999998,643296.0,-10.74,15.193333333333333,-30.0,-200.0,0.0,-15.203333333333333,-25.959999999999997,41.09976,29.03044
41.09976_29.03098,38.0,278.0,-104.2,-200.0,-117.66333333333334,643296.0,-10.979999999999999,10.61,-30.0,-200.0,0.0,-13.479999999999999,-24.30666666666667,41.09976,29.03098
41.09976_29.03102,38.0,278.0,-104.64666666666669,-200.0,-117.84999999999998,643296.0,-10.966666666666667,10.796666666666667,-30.0,-200.0,0.0,-11.959999999999999,-23.00666666666667,41.09976,29.03102
41.09977_29.02766,278.0,38.0,-105.52199999999998,-128.70749999999998,-113.056,643296.0,-11.148,9.394,-31.974999999999998,-21.310000000000002,246.0,-3.0800000000000005,-15.791999999999998,41.09977,29.027660000000004
41.09977_29.03105,38.0,278.0,-103.67500000000001,-200.0,-114.88499999999999,644321.0,-11.02,10.735,-30.0,-200.0,0.0,-11.325,-22.29,41.09977,29.03105
41.09978_29.02227,173.0,152.5,-102.26499999999999,-120.935,-120.6525,642000.0,-11.795,11.899999999999999,-25.384999999999998,-14.575,38.0,-15.732500000000002,-21.036666666666665,41.09978,29.02227
41.09978_29.02233,138.0,38.0,-106.10666666666667,-119.37,-117.08,641568.0,-13.493333333333332,3.4299999999999997,-26.4,-15.57,246.0,-12.28,-23.3,41.09978,29.02233
41.09978_29.02864,278.0,38.0,-100.405,-200.0,-105.055,645526.6666666666,-10.754999999999999,14.775,-30.0,-200.0,0.0,3.2,-12.33,41.09978,29.02864
41.09978_29.02881,38.0,278.0,-103.56,-200.0,-106.02,642000.0,-11.22,8.28,-30.0,-200.0,0.0,7.95,-11.27,41.09978,29.02881
41.09978_29.03051,38.0,278.0,-97.21333333333332,-200.0,-111.97333333333334,643296.0,-10.770000000000001,16.743333333333336,-30.0,-200.0,0.0,-13.873333333333333,-24.69,41.09978,29.030510000000003
41.09978_29.03108,38.0,278.0,-104.015,-200.0,-113.565,643296.0,-11.075,10.16,-30.0,-200.0,0.0,-8.925,-20.08,41.09978,29.03108
41.09978_29.0311,38.0,278.0,-105.04666666666667,-200.0,-117.32666666666667,644969.0,-11.08,9.540000000000001,-30.0,-200.0,0.0,-11.316666666666668,-22.356666666666666,41.09978,29.0311
41.09978_29.03112,38.0,278.0,-104.54166666666667,-200.0,-118.18666666666667,642925.7142857143,-10.945,11.251666666666667,-30.0,-200.0,0.0,-9.768333333333333,-20.970000000000002,41.09978,29.031120000000005
41.09978_29.03115,38.0,278.0,-104.67333333333333,-200.0,-117.445,643808.5,-10.936666666666667,11.29,-30.0,-200.0,0.0,-12.205,-23.15833333333333,41.09978,29.03115
41.09979_29.0277,278.0,38.0,-103.53,-129.75,-110.87,645526.6666666666,-10.879999999999999,11.99,-31.665,-20.990000000000002,246.0,0.8650000000000001,-13.4,41.09979,29.0277
41.09979_29.03057,38.0,278.0,-97.52,-200.0,-109.23666666666666,642648.0,-10.82,13.983333333333333,-30.0,-200.0,0.0,-11.773333333333333,-22.683333333333337,41.09979,29.03057
41.09979_29.03115,38.0,278.0,-104.98500000000001,-200.0,-118.12666666666667,644252.0,-11.01,10.305000000000001,-30.0,-200.0,0.0,-13.218333333333334,-24.07166666666667,41.09979,29.03115
41.09979_29.03116,38.0,278.0,-105.172,-200.0,-117.477,643412.0,-11.001999999999999,10.587,-30.0,-200.0,0.0,-11.408999999999999,-22.46,41.09979,29.03116
41.09979_29.03117,38.0,278.0,-105.19999999999999,-200.0,-114.97500000000001,643296.0,-11.128333333333336,9.985000000000001,-30.0,-200.0,0.0,-8.436666666666666,-19.756666666666668,41.09979,29.03117
41.0997_29.02246,152.0,50.6,-106.832,-121.38,-121.75,643115.3333333334,-14.486,3.2540000000000004,-25.66,-22.33,246.0,-13.276,-24.232000000000003,41.0997,29.02246
41.0997_29.02907,38.0,278.0,-100.44,-200.0,-109.535,642432.0,-10.99,10.455,-30.0,-200.0,0.0,3.8049999999999997,-12.205,41.0997,29.02907
41.0997_29.03026,38.0,278.0,-88.85,-200.0,-109.56,646642.0,-10.65,20.3,-30.0,-200.0,0.0,-20.7,-31.36,41.0997,29.03026
41.0997_29.03056,38.0,278.0,-98.38,-200.0,-115.53666666666668,642648.0,-10.763333333333334,14.47,-30.0,-200.0,0.0,-17.19666666666667,-27.906666666666666,41.0997,29.03056
41.09981_29.02221,173.0,48.5,-103.99,-120.35,-119.7175,643597.6,-12.055,12.085,-21.98,-11.015,246.0,-7.72,-19.0425,41.09981,29.02221
41.09981_29.02227,138.0,48.5,-108.94,-117.84,-122.92500000000001,643673.0,-15.463333333333331,0.7699999999999996,-23.57,-12.62,246.0,-15.18,-26.08,41.09981,29.02227
41.09981_29.02857,278.0,38.0,-102.97,-200.0,-104.65,643296.0,-10.85,12.49,-30.0,-200.0,0.0,4.8,-11.86,41.09981,29.02857
41.09981_29.02873,278.0,38.0,-104.625,-200.0,-105.9,642770.8571428572,-11.15,8.945,-30.0,-200.0,0.0,3.39,-12.364999999999998,41.09981,29.02873
41.09981_29.03068,38.0,278.0,-96.13,-200.0,-111.185,643296.0,-10.754999999999999,14.66,-30.0,-200.0,0.0,-15.045,-25.8,41.09981,29.03068
41.09981_29.03117,38.0,278.0,-103.185,-200.0,-111.67500000000001,643808.5,-11.238333333333335,8.386666666666668,-30.0,-200.0,0.0,-8.361666666666666,-19.598333333333333,41.09981,29.03117
41.09982_29.0277,223.0,38.0,-108.748,-200.0,-112.41999999999999,642777.6,-12.618,5.176,-30.0,-200.0,0.0,-1.6875,-14.6275,41.09982,29.0277
41.09982_29.02775,278.0,38.0,-105.695,-129.04,-108.625,642432.0,-11.17,8.615,-33.58,-22.93,246.0,1.6400000000000001,-12.885,41.09982,29.02775
41.09982_29.03073,38.0,278.0,-98.36800000000001,-200.0,-110.28600000000002,643296.0,-10.786000000000001,15.01,-30.0,-200.0,0.0,-11.675999999999998,-22.622,41.09982,29.03073
41.09983_29.02849,278.0,38.0,-100.1275,-200.0,-104.3725,644634.4,-10.765,14.469999999999999,-30.0,-200.0,0.0,3.2275,-12.397499999999999,41.09983,29.028489999999998
41.09983_29.02866,38.0,278.0,-102.45,-200.0,-105.6,642000.0,-11.18,8.56,-30.0,-200.0,0.0,7.82,-11.29,41.09983,29.02866
41.09983_29.03079,38.0,278.0,-99.17,-200.0,-115.0,642000.0,-10.92,11.3,-30.0,-200.0,0.0,-16.02,-26.75,41.09983,29.03079
41.09983_29.03083,38.0,278.0,-99.85,-200.0,-112.77000000000001,644411.3333333334,-11.008,10.581999999999999,-30.0,-200.0,0.0,-13.069999999999999,-23.919999999999998,41.09983,29.030829999999998
41.09983_29.03116,38.0,278.0,-102.224,-200.0,-112.242,643881.7142857143,-11.082,10.618,-30.0,-200.0,0.0,-9.546,-20.634,41.09983,29.03116
41.09984_29.02216,173.0,48.5,-103.995,-121.87,-121.095,642000.0,-12.379999999999999,7.205,-23.44,-12.57,246.0,-8.31,-19.595,41.09984,29.02216
41.09984_29.0278,278.0,38.0,-104.645,-130.09,-109.94,643296.0,-10.995000000000001,10.5,-33.78,-23.134999999999998,246.0,-0.365,-13.865,41.09984,29.0278
41.09984_29.02859,118.0,198.0,-103.96999999999998,-200.0,-105.29666666666667,642836.5,-11.86,6.44,-30.0,-200.0,0.0,6.753333333333333,-11.586666666666666,41.09984,29.02859
41.09984_29.03088,38.0,278.0,-99.47,-200.0,-114.14,642000.0,-10.81,13.32,-30.0,-200.0,0.0,-14.69,-25.46,41.09984,29.03088
41.09985_29.02221,194.0,43.25,-99.85799999999999,-118.62333333333333,-117.7625,642259.2,-12.862,10.856,-30.893333333333334,-20.166666666666668,246.0,-10.9725,-22.034999999999997,41.09985,29.02221
41.09985_29.02776,140.5,38.0,-114.36749999999999,-200.0,-113.27000000000001,642000.0,-15.645000000000001,0.5,-30.0,-200.0,0.0,-2.58,-15.15,41.09985,29.02776
41.09985_29.02842,278.0,38.0,-101.32,-200.0,-104.035,642432.0,-10.79,13.870000000000001,-30.0,-200.0,0.0,4.555,-11.92,41.09985,29.02842
41.09985_29.03092,38.0,278.0,-101.14,-200.0,-112.648,644411.3333333334,-11.076,9.678,-30.0,-200.0,0.0,-11.636,-22.564,41.09985,29.03092
41.09985_29.03096,38.0,278.0,-100.08,-200.0,-114.29,643296.0,-11.08,9.42,-30.0,-200.0,0.0,-14.51,-25.28,41.09985,29.03096
41.09985_29.031,38.0,278.0,-101.27,-200.0,-114.49000000000001,643296.0,-11.066666666666668,9.93,-30.0,-200.0,0.0,-13.459999999999999,-24.28333333333333,41.09985,29.030999999999995
41.09985_29.03104,38.0,278.0,-101.105,-200.0,-114.345,645526.6666666666,-10.965,10.76,-30.0,-200.0,0.0,-8.07,-19.595,41.09985,29.03104
41.09985_29.03107,38.0,278.0,-101.27000000000001,-200.0,-114.57,642432.0,-11.105,9.73,-30.0,-200.0,0.0,-8.03,-19.685000000000002,41.09985,29.03107
41.09985_29.03111,38.0,278.0,-101.69333333333334,-200.0,-113.30666666666667,643296.0,-11.026666666666666,10.093333333333334,-30.0,-200.0,0.0,-11.696666666666667,-22.62,41.09985,29.03111
41.09985_29.03112,38.0,278.0,-102.66,-200.0,-113.58250000000001,642777.6,-11.287500000000001,7.8975,-30.0,-200.0,0.0,-11.27,-22.209999999999997,41.09985,29.031119999999998
41.09985_29.03114,38.0,278.0,-103.60499999999999,-200.0,-112.25999999999999,645526.6666666666,-11.219999999999999,8.83,-30.0,-200.0,0.0,-9.3,-20.475,41.09985,29.031140000000004
41.09986_29.02785,278.0,38.0,-104.625,-130.22666666666666,-110.63250000000001,644634.4,-11.0375,10.0775,-33.19,-22.53,246.0,-0.3475,-13.82,41.09986,29.02785
41.09986_29.02835,278.0,38.0,-101.535,-200.0,-105.695,643296.0,-10.8,13.71,-30.0,-200.0,0.0,2.375,-12.595,41.09986,29.02835
41.09986_29.02851,278.0,38.0,-104.64,-200.0,-105.15,642000.0,-11.12,9.17,-30.0,-200.0,0.0,3.26,-12.29,41.09986,29.02851
41.09987_29.02211,158.0,50.0,-105.97857142857143,-121.62666666666667,-121.62857142857145,641814.8571428572,-12.275714285714287,10.268571428571429,-30.060000000000002,-22.873333333333335,246.0,-9.31142857142857,-20.465714285714284,41.09987,29.02211
41.09987_29.02791,278.0,38.0,-105.1,-127.85,-109.86,642000.0,-10.92,11.35,-32.07,-21.41,246.0,0.07,-13.6,41.09987,29.02791
41.09988_29.02781,140.5,38.0,-114.84,-200.0,-113.6,644662.6666666666,-17.365000000000002,0.3049999999999997,-30.0,-200.0,0.0,-3.53,-15.78,41.09988,29.02781
41.09988_29.02822,278.0,38.0,-100.34666666666668,-200.0,-106.52333333333333,642648.0,-10.726666666666667,15.65,-30.0,-200.0,0.0,2.826666666666666,-12.450000000000001,41.09988,29.02822
41.09988_29.02828,278.0,38.0,-99.91666666666667,-200.0,-105.58333333333333,644969.0,-10.729999999999999,15.72,-30.0,-200.0,0.0,4.3500000000000005,-11.976666666666667,41.09988,29.02828
41.09988_29.02844,278.0,38.0,-102.12,-200.0,-104.89,641740.8,-10.885000000000002,11.940000000000001,-30.0,-200.0,0.0,5.0600000000000005,-11.809999999999999,41.09988,29.02844
41.09989_29.02215,138.0,52.0,-106.23666666666666,-119.11,-120.61666666666666,641568.0,-13.863333333333335,4.326666666666667,-24.19,-13.31,246.0,-12.383333333333333,-23.340000000000003,41.09989,29.02215
41.09989_29.02797,278.0,38.0,-102.782,-128.98250000000002,-110.15,644411.3333333334,-10.834,13.798000000000002,-32.795,-22.145000000000003,246.0,0.6360000000000001,-13.376,41.09989,29.02797
41.09989_29.02809,278.0,38.0,-99.34666666666668,-200.0,-109.60666666666667,644969.0,-10.700000000000001,17.41,-30.0,-200.0,0.0,-0.9566666666666666,-14.326666666666668,41.09989,29.02809
41.09989_29.02815,278.0,38.0,-100.965,-125.74,-106.82,643296.0,-10.7525,15.315,-31.31,-20.65,246.0,4.449999999999999,-12.044999999999998,41.09989,29.02815
