loc_key,UL_NR_UE_PCI_0,UL_NR_UE_Throughput_RLC_UL,UL_NR_UE_Power_Tx_PUSCH_0,UL_App_Throughput_UL,UL_NR_UE_NACK_Rate_UL_0,UL_NR_UE_RSRP_0,UL_NR_UE_Nbr_PCI_0,UL_NR_UE_RSRQ_0,UL_NR_UE_Nbr_RSRP_0,UL_NR_UE_Nbr_RSRQ_0,UL_NR_UE_Nbr_RSRP_1,UL_NR_UE_SINR_0,UL_NR_UE_Nbr_PCI_1,UL_NR_UE_Nbr_RSRQ_1,UL_NR_UE_Timing_Advance,UL_Latitude,UL_Longitude,UL_NR_UE_PCI_0_lat,UL_NR_UE_PCI_0_lon,UL_NR_UE_PCI_0_azimuth,UL_NR_UE_PCI_0_height,UL_NR_UE_Nbr_PCI_0_lat,UL_NR_UE_Nbr_PCI_0_lon,UL_NR_UE_Nbr_PCI_0_azimuth,UL_NR_UE_Nbr_PCI_0_height,UL_NR_UE_Nbr_PCI_1_lat,UL_NR_UE_Nbr_PCI_1_lon,UL_NR_UE_Nbr_PCI_1_azimuth,UL_NR_UE_Nbr_PCI_1_height
41.10119_29.0194,59,61.39,22.5,,16.2,-121.55,23,-17.2,-119.44999999999999,-16.65,-118.25,-8.3,68,-15.0,,41.10119,29.0194,41.1080861,29.0281222,230.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0
41.1011_29.01975,105,,,0.0,,-128.9,278,-21.766666666666666,-107.7,-12.7,-200.0,-8.2,0,-30.0,,41.1011,29.01975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10121_29.01931,59,46.68,22.5,,23.2,-123.0,23,-18.5,-119.35,-16.1,-120.15,-8.45,68,-16.2,,41.10121,29.01931,41.1080861,29.0281222,230.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0
41.10122_29.01924,52,,,,0.0,-125.1,23,-15.2,-123.1,-16.1,-200.0,,0,-30.0,,41.10122,29.01924,0.0,0.0,0.0,0.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0
41.10122_29.01926,59,20.9375,22.4,,34.2,-122.7,23,-16.85,-121.1,-16.15,-118.9,-8.15,68,-15.7,39.0,41.10122,29.01926,41.1080861,29.0281222,230.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0
41.10159_29.0185,168,,,,,-129.7,278,-18.2,-115.8,-11.2,-200.0,,0,-30.0,,41.10159,29.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10166_29.01841,66,,,,,-124.3,0,-16.7,-200.0,-30.0,-200.0,,0,-30.0,,41.10166,29.01841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10173_29.01833,155,22.615000000000002,22.45,,69.95,-126.65,40,-19.5,-130.05,-21.35,-118.8,-9.0,173,-13.45,,41.10173,29.018329999999995,0.0,0.0,0.0,0.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0
41.10181_29.01825,38,27.53,22.5,,19.65,-131.7,59,-23.65,-125.19999999999999,-17.8,-123.15,,68,-17.1,52.0,41.10181,29.01825,0.0,0.0,0.0,0.0,41.1080861,29.0281222,230.0,6.0,41.1054694,29.0278333,255.0,18.0
41.10199_29.01811,13,96.93,22.4,,8.9,-127.25,23,-20.4,-125.15,-19.1,-125.55,-6.5,59,-19.549999999999997,,41.10199,29.01811,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1080861,29.0281222,230.0,6.0
41.1019_29.01818,13,88.775,22.45,,9.55,-126.30000000000001,23,-19.65,-125.0,-18.65,-124.69999999999999,-6.25,40,-18.200000000000003,,41.1019,29.01818,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1070873,29.0226646,260.0,10.0
41.10207_29.01805,13,97.505,22.45,,9.649999999999999,-126.9,23,-19.8,-126.5,-18.9,-123.65,-7.45,49,-18.5,,41.10207,29.01805,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0
41.10214_29.01799,13,86.25,22.4,,10.75,-127.35,45,-19.799999999999997,-125.9,-17.9,-126.1,-7.65,59,-21.0,,41.10214,29.01799,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,41.1080861,29.0281222,230.0,6.0
41.10221_29.01794,13,96.285,22.4,,10.05,-125.65,68,-19.200000000000003,-123.65,-16.6,-200.0,-9.05,0,-30.0,,41.10221,29.01794,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10227_29.0179,13,79.41499999999999,22.5,,11.2,-125.35,68,-18.75,-123.15,-16.7,-200.0,-9.7,0,-30.0,,41.10227,29.0179,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10233_29.01786,13,83.63499999999999,22.45,,11.05,-126.4,49,-18.85,-125.8,-18.799999999999997,-123.85,-9.7,68,-17.0,,41.10233,29.01786,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,41.1054694,29.0278333,255.0,18.0
41.10236_29.02443,246,,,,,-200.0,0,-30.0,-200.0,-30.0,-200.0,,0,-30.0,,41.10236,29.02443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10236_29.02447,186,,,,,-106.35,246,-12.1,-67.1,-10.350000000000001,-200.0,,0,-30.0,,41.10236,29.024469999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10236_29.02448,68,,,,,-200.0,0,-30.0,-200.0,-30.0,-200.0,,0,-30.0,,41.10236,29.02448,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10237_29.02426,246,,,,,-200.0,0,-30.0,-200.0,-30.0,-200.0,,0,-30.0,,41.10237,29.02426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10237_29.02435,246,,,,,-200.0,0,-30.0,-200.0,-30.0,-200.0,,0,-30.0,,41.10237,29.02435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10241_29.02421,246,,,,,-200.0,0,-30.0,-200.0,-30.0,-200.0,,0,-30.0,,41.10241,29.02421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10244_29.02416,150,,,,,-128.0,246,-14.3,-63.4,-10.3,-200.0,,0,-30.0,,41.10244,29.024160000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10245_29.02415,246,,,,,-200.0,0,-30.0,-200.0,-30.0,-200.0,,0,-30.0,,41.10245,29.024150000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10247_29.01778,13,121.92999999999999,22.4,,9.55,-123.85,68,-16.35,-125.05,-18.1,-200.0,-5.35,0,-30.0,,41.10247,29.01778,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.1024_29.01782,13,96.715,22.4,,10.0,-127.5,54,-19.1,-125.4,-17.95,-124.5,-7.949999999999999,68,-17.7,,41.1024,29.01782,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,41.1054694,29.0278333,255.0,18.0
41.10255_29.01772,13,157.99,22.4,,10.5,-125.94999999999999,63,-18.15,-126.19999999999999,-18.75,-124.9,-4.65,68,-17.0,,41.10255,29.01772,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,41.1054694,29.0278333,255.0,18.0
41.10258_29.02412,23,,,,,-131.5,0,-24.9,-200.0,-30.0,-200.0,,0,-30.0,,41.10258,29.02412,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10263_29.01768,13,130.35500000000002,22.45,,10.25,-123.45,63,-15.75,-125.30000000000001,-18.25,-128.4,-4.5,68,-20.6,,41.10263,29.01768,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,41.1054694,29.0278333,255.0,18.0
41.10266_29.02404,94,,,,,-118.35,0,-22.200000000000003,-200.0,-30.0,-200.0,,0,-30.0,,41.10266,29.02404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10269_29.01763,13,277.1,22.35,,9.25,-122.6,68,-15.65,-126.30000000000001,-18.35,-200.0,-3.55,0,-30.0,,41.10269,29.01763,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10269_29.02404,157,,,,,-129.85,246,-16.35,-72.6,-10.4,-200.0,0.2,0,-30.0,,41.10269,29.02404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1026_29.02411,23,,,,,-114.3,0,-17.7,-200.0,-30.0,-200.0,,0,-30.0,,41.1026,29.02411,41.1058417,29.0205028,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10271_29.02402,138,,,,,-97.25,123,-16.6,-130.2,-16.7,-200.0,0.9,0,-30.0,,41.10271,29.02402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10272_29.02401,166,,,,,-108.1,124,-15.55,-88.6,-15.200000000000001,-108.3,1.1,13,-19.9,0.0,41.10272,29.024009999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1043417,29.0217472,40.0,6.0
41.10273_29.02401,68,0.03,20.7,,30.0,-103.15,3,-15.0,-107.75,-18.75,-107.6,-0.35,13,-20.35,,41.10273,29.02401,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0
41.10274_29.0176,13,527.255,22.15,,9.8,-116.55,68,-13.399999999999999,-122.05,-18.05,-200.0,-0.050000000000000044,0,-30.0,,41.10274,29.0176,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10274_29.024,68,,,,0.0,-101.1,3,-15.25,-109.4,-22.049999999999997,-111.5,-0.4,18,-21.55,12.0,41.10274,29.024,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10276_29.024,68,,,,,-100.825,3,-14.925,-109.05000000000001,-19.525,-114.56666666666668,-0.47500000000000003,35,-23.033333333333335,,41.10276,29.024,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10277_29.0176,13,977.66,22.0,,9.5,-116.0,68,-13.4,-119.8,-16.9,-200.0,1.3,0,-30.0,,41.10277,29.0176,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10278_29.02399,68,,,,,-100.95,3,-15.45,-102.4,-17.799999999999997,-111.9,-1.55,13,-21.15,,41.10278,29.02399,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0
41.10279_29.02399,68,,,,,-103.46666666666665,3,-16.233333333333334,-107.26666666666667,-19.866666666666664,-107.13333333333333,-2.3000000000000003,35,-18.933333333333334,,41.10279,29.02399,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.1027_29.02403,190,,,,,-200.0,0,-30.0,-200.0,-30.0,-200.0,,0,-30.0,,41.1027,29.024029999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10281_29.02398,68,,,,,-102.65,3,-15.65,-107.85,-18.4,-200.0,-1.65,0,-30.0,,41.10281,29.02398,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10282_29.02397,68,,,,,-103.55,3,-16.2,-105.94999999999999,-17.7,-200.0,-0.65,0,-30.0,,41.10282,29.02397,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10283_29.01757,13,1128.42,22.0,,11.1,-118.1,68,-13.4,-122.9,-17.5,-200.0,1.8,0,-30.0,,41.10283,29.017569999999996,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10283_29.02397,68,,,1317.355,,-104.35,3,-15.7,-106.5,-20.05,-108.6,-1.0,13,-19.5,,41.10283,29.023970000000002,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0
41.10285_29.02397,68,,,0.0,,-101.1,3,-15.2,-112.2,-20.7,-103.3,-0.95,23,-18.8,,41.10285,29.023970000000002,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,41.1058417,29.0205028,130.0,6.0
41.10286_29.01755,13,808.84,22.0,,10.6,-115.1,68,-12.4,-121.4,-16.4,-200.0,1.8,0,-30.0,,41.10286,29.01755,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10286_29.02397,68,,,0.0,,-100.26666666666667,3,-14.133333333333333,-105.13333333333333,-17.233333333333334,-113.3,-1.1333333333333333,13,-21.7,,41.10286,29.02397,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0
41.10287_29.02397,68,,,0.0,,-100.4,3,-14.8,-106.3,-20.0,-108.2,0.2,13,-18.7,,41.10287,29.02397,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0
41.10288_29.02396,68,,,0.0,,-102.75,3,-15.649999999999999,-103.0,-16.15,-103.65,-1.1,18,-18.5,,41.10288,29.02396,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10289_29.02396,68,,,0.0,,-97.2,13,-13.3,-115.7,-23.7,-200.0,0.15,0,-30.0,,41.10289,29.02396,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0
41.1028_29.01759,13,1152.68,21.9,,9.0,-115.0,68,-12.4,-123.0,-19.3,-200.0,1.7,0,-30.0,,41.1028,29.01759,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.1028_29.02398,68,,,,,-103.0,3,-15.4,-107.4,-20.7,-200.0,-0.7,0,-30.0,,41.1028,29.02398,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10291_29.02396,68,,20.5,0.0,0.0,-99.15,3,-12.95,-115.25,-24.25,-105.94999999999999,1.75,13,-17.85,,41.10291,29.02396,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0
41.10292_29.01753,13,2151.66,21.45,,9.0,-115.05000000000001,68,-12.75,-119.1,-16.5,-200.0,3.55,0,-30.0,,41.10292,29.01753,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10292_29.02395,68,0.71,22.5,0.0,0.0,-100.45,3,-13.25,-105.8,-19.6,-200.0,0.7000000000000001,0,-30.0,8.0,41.10292,29.02395,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10294_29.02395,68,0.20500000000000002,21.05,0.0,18.75,-102.0,0,-12.85,-200.0,-30.0,-200.0,2.1,0,-30.0,18.0,41.10294,29.023950000000003,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10295_29.02395,142,,22.5,0.0,0.0,-105.56666666666666,127,-15.933333333333332,-103.46666666666665,-13.699999999999998,-200.0,0.06666666666666672,0,-30.0,8.5,41.10295,29.02395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10296_29.02395,68,,,0.0,,-99.0,59,-13.2,-115.3,-25.3,-200.0,3.05,0,-30.0,,41.10296,29.02395,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0
41.10298_29.0175,13,1961.1150000000002,21.5,,9.149999999999999,-115.5,68,-13.4,-117.55000000000001,-15.45,-200.0,3.9,0,-30.0,,41.10298,29.0175,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10298_29.02394,68,,,0.0,,-99.35,59,-12.5,-103.6,-19.0,-200.0,3.2,0,-30.0,,41.10298,29.02394,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0
41.10299_29.02393,68,1629.73,21.0,0.0,5.9,-97.44999999999999,0,-12.25,-200.0,-30.0,-200.0,3.85,0,-30.0,,41.10299,29.02393,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10302_29.02392,68,6237.105,21.0,51037.21,29.05,-97.4,0,-11.3,-200.0,-30.0,-200.0,5.55,0,-30.0,,41.10302,29.02392,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10303_29.01747,13,1516.13,21.7,1173.46,9.1,-116.35,68,-13.9,-117.1,-14.8,-200.0,1.4500000000000002,0,-30.0,,41.10303,29.017469999999996,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10303_29.02391,68,19133.32,21.0,15854.98,2.25,-94.9,0,-10.8,-200.0,-30.0,-200.0,8.3,0,-30.0,,41.10303,29.02391,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10304_29.02391,68,2493.0449999999996,19.5,,8.05,-94.6,0,-10.7,-200.0,-30.0,-200.0,8.649999999999999,0,-30.0,,41.10304,29.02391,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10306_29.02391,68,9.26,17.700000000000003,,10.3,-93.65,0,-11.15,-200.0,-30.0,-200.0,8.4,0,-30.0,,41.10306,29.02391,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10307_29.0239,68,18.93,18.0,,19.1,-97.36666666666667,3,-11.866666666666667,-116.7,-27.0,-200.0,6.3,0,-30.0,,41.10307,29.0239,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10308_29.01743,13,1559.5349999999999,21.65,,9.3,-116.9,68,-13.95,-118.25,-15.3,-200.0,0.65,0,-30.0,,41.10308,29.01743,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10308_29.0239,68,0.63,20.25,,17.9,-98.6,3,-11.8,-128.3,-30.0,-200.0,6.9,0,-30.0,17.0,41.10308,29.0239,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10311_29.02389,68,,,,,-97.94999999999999,0,-12.3,-200.0,-30.0,-200.0,6.25,0,-30.0,,41.10311,29.02389,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10312_29.02389,68,,,,,-97.9,0,-12.0,-200.0,-30.0,-200.0,3.95,0,-30.0,,41.10312,29.02389,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10313_29.02389,68,,,,,-96.94999999999999,0,-11.3,-200.0,-30.0,-200.0,7.75,0,-30.0,,41.10313,29.02389,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10314_29.0174,13,1564.395,21.6,0.0,9.3,-115.9,68,-14.1,-114.95,-14.05,-200.0,1.3,0,-30.0,,41.10314,29.0174,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10314_29.02389,68,,,,,-98.15,0,-11.55,-200.0,-30.0,-200.0,8.5,0,-30.0,,41.10314,29.02389,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10315_29.02388,68,,,,,-96.95,59,-11.65,-148.0,-30.0,-200.0,5.7,0,-30.0,,41.10315,29.02388,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0
41.10316_29.02388,68,,,,,-97.9,59,-12.15,-109.35,-21.95,-200.0,6.3,0,-30.0,,41.10316,29.02388,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0
41.10317_29.02387,68,,,,,-97.5,3,-12.45,-107.25,-20.9,-200.0,3.5,0,-30.0,,41.10317,29.02387,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10318_29.02387,68,,20.5,,66.7,-97.55000000000001,3,-12.6,-114.05000000000001,-23.15,-115.9,6.55,59,-26.5,,41.10318,29.02387,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,41.1080861,29.0281222,230.0,6.0
41.10319_29.01736,13,2097.13,21.35,,9.25,-114.85,68,-14.15,-114.75,-14.35,-200.0,1.05,0,-30.0,,41.10319,29.01736,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10319_29.02387,68,,22.5,,0.0,-98.15,3,-12.5,-117.35,-25.55,-109.25,3.5,59,-19.2,,41.10319,29.02387,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,41.1080861,29.0281222,230.0,6.0
41.1031_29.02389,68,,,,,-98.6,31,-12.8,-105.4,-17.6,-109.6,4.2,59,-19.9,,41.1031,29.02389,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,41.1080861,29.0281222,230.0,6.0
41.10321_29.02387,68,,21.1,,0.0,-99.0,3,-11.7,-111.5,-22.65,-200.0,6.5,0,-30.0,,41.10321,29.02387,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10322_29.02387,68,,,,0.0,-101.7,3,-12.45,-107.15,-19.95,-115.0,4.85,59,-24.2,,41.10322,29.02387,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,41.1080861,29.0281222,230.0,6.0
41.10323_29.02387,68,,,,,-102.2,31,-13.7,-109.35,-20.3,-125.7,1.7999999999999998,59,-28.6,,41.10323,29.02387,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,41.1080861,29.0281222,230.0,6.0
41.10325_29.01732,13,2851.75,21.15,,9.25,-113.6,35,-14.149999999999999,-119.8,-19.55,-115.8,2.1500000000000004,68,-16.7,,41.10325,29.01732,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,41.1054694,29.0278333,255.0,18.0
41.10325_29.02387,68,0.46,20.8,,0.0,-101.19999999999999,59,-13.5,-108.1,-16.3,-200.0,2.1500000000000004,0,-30.0,8.5,41.10325,29.02387,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0
41.10326_29.02387,68,,20.5,,0.0,-97.8,0,-12.8,-200.0,-30.0,-200.0,5.9,0,-30.0,,41.10326,29.02387,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10327_29.02386,68,0.03,22.5,,0.0,-100.2,31,-13.433333333333335,-108.75,-19.2,-109.5,5.0,59,-18.6,17.0,41.10327,29.02386,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,41.1080861,29.0281222,230.0,6.0
41.10328_29.02385,68,,,,,-102.0,3,-14.6,-106.9,-17.3,-111.6,3.0,59,-18.8,,41.10328,29.02385,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,41.1080861,29.0281222,230.0,6.0
41.1032_29.02387,68,,20.8,,0.0,-98.75,3,-12.0,-105.8,-20.0,-200.0,6.199999999999999,0,-30.0,,41.1032,29.02387,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10331_29.01729,13,4165.39,21.0,0.0,9.0,-112.4,35,-14.15,-115.94999999999999,-16.75,-113.3,1.25,68,-14.5,,41.10331,29.01729,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,41.1054694,29.0278333,255.0,18.0
41.10331_29.02357,3,,,,,-98.9,68,-14.75,-99.8,-15.5,-200.0,2.55,0,-30.0,,41.10331,29.02357,41.1043417,29.0217472,300.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10331_29.02358,3,,,,,-99.9,68,-14.7,-99.5,-14.0,-200.0,4.8,0,-30.0,,41.10331,29.02358,41.1043417,29.0217472,300.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10331_29.02369,68,,,,,-99.35,3,-12.0,-112.2,-20.55,-200.0,4.05,0,-30.0,,41.10331,29.02369,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10331_29.0237,68,,,,,-97.44999999999999,3,-12.05,-147.8,-30.0,-200.0,3.35,0,-30.0,,41.10331,29.0237,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10331_29.02372,68,,,,,-99.1,0,-12.2,-200.0,-30.0,-200.0,4.699999999999999,0,-30.0,,41.10331,29.02372,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10331_29.02373,68,,,,,-101.15,0,-12.6,-200.0,-30.0,-200.0,2.15,0,-30.0,,41.10331,29.02373,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10331_29.02375,68,,,,,-104.80000000000001,0,-13.05,-200.0,-30.0,-200.0,0.85,0,-30.0,,41.10331,29.02375,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10331_29.02376,68,,,,,-103.95,3,-14.05,-112.2,-22.1,-200.0,2.8499999999999996,0,-30.0,,41.10331,29.02376,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10331_29.02384,68,,,,,-104.5,3,-13.7,-105.0,-16.9,-115.1,-0.4,59,-21.1,,41.10331,29.02384,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,300.0,6.0,41.1080861,29.0281222,230.0,6.0
41.10332_29.02355,3,,,,,-98.4,68,-15.95,-96.8,-13.7,-200.0,0.6,0,-30.0,,41.10332,29.02355,41.1043417,29.0217472,300.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
