Latitude,Longitude,NR_UE_PCI_0,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3
41.10441,29.02042,13.0,-71.0,-10.8,17.0,3.0,,,,-81.1,,,,-20.0,,,
41.10439,29.02036,13.0,-69.6,-10.5,15.9,3.0,,,,-91.4,,,,-24.4,,,
41.10439,29.02033,13.0,-68.5,-10.5,15.7,3.0,,,,-84.1,,,,-18.7,,,
41.10439,29.0203,13.0,-68.1,-10.5,14.7,3.0,,,,-94.9,,,,-25.6,,,
41.10439,29.0203,13.0,-70.5,-10.6,17.9,3.0,,,,-79.7,,,,-17.5,,,
41.10438,29.02024,13.0,-66.9,-10.4,15.9,3.0,,,,-91.2,,,,-26.9,,,
41.10437,29.02022,13.0,-66.8,-10.4,17.8,3.0,,,,-84.6,,,,-22.4,,,
41.10437,29.02021,13.0,-68.8,-10.5,19.1,3.0,,,,-101.0,,,,-28.0,,,
41.10437,29.02021,13.0,-69.7,-10.4,16.6,3.0,,,,-84.1,,,,-20.5,,,
41.10436,29.02018,13.0,-74.6,-10.6,16.9,3.0,,,,-85.5,,,,-17.8,,,
41.10436,29.02016,13.0,-76.2,-10.9,19.4,3.0,,,,-83.2,,,,-18.6,,,
41.10436,29.02016,13.0,-74.2,-10.6,14.7,3.0,,,,-111.0,,,,-31.2,,,
41.10436,29.02016,13.0,-71.5,-10.6,16.0,3.0,,,,-86.6,,,,-22.2,,,
41.10435,29.02013,13.0,-71.0,-10.4,15.6,3.0,,,,-81.8,,,,-16.9,,,
41.10435,29.02009,13.0,-76.8,-10.8,14.7,3.0,,,,-82.7,,,,-16.1,,,
41.10435,29.02009,13.0,-75.8,-10.8,12.7,3.0,,,,-80.9,,,,-17.0,,,
41.10436,29.02007,13.0,-74.4,-10.8,12.2,3.0,,,,-82.6,,,,-18.9,,,
41.10436,29.02007,13.0,-74.1,-10.7,12.5,3.0,,,,-84.1,,,,-19.6,,,
41.10436,29.02006,13.0,-74.7,-10.6,11.9,3.0,,,,-84.9,,,,-20.7,,,
41.10436,29.02006,13.0,-74.1,-10.5,13.1,3.0,,,,-82.5,,,,-20.4,,,
41.10436,29.02005,13.0,-72.7,-10.7,13.7,3.0,,,,-84.7,,,,-19.9,,,
41.10436,29.02005,13.0,-74.8,-10.7,12.2,3.0,,,,-85.5,,,,-19.0,,,
41.10436,29.02004,13.0,-72.6,-10.6,15.5,3.0,,,,-95.5,,,,-25.9,,,
41.10436,29.02004,13.0,-75.9,-10.7,15.9,3.0,,,,-86.2,,,,-19.6,,,
41.10437,29.02003,13.0,-77.0,-10.6,13.0,3.0,,,,-85.7,,,,-18.7,,,
41.10437,29.02003,13.0,-75.6,-10.6,12.1,3.0,,,,-86.6,,,,-20.5,,,
41.10438,29.02002,13.0,-76.8,-10.7,22.5,3.0,,,,-88.8,,,,-21.7,,,
41.10438,29.02002,13.0,-69.4,-10.4,22.0,3.0,,,,-89.5,,,,-24.2,,,
41.1044,29.02,13.0,-67.9,-10.4,20.0,3.0,,,,-90.7,,,,-24.1,,,
41.1044,29.02,13.0,-70.0,-10.8,13.6,3.0,,,,-80.7,,,,-18.1,,,
41.10444,29.01999,13.0,-73.3,-10.6,15.7,3.0,,,,-86.5,,,,-19.6,,,
41.10444,29.01999,13.0,-74.4,-10.5,15.6,3.0,,,,-102.6,,,,-27.0,,,
41.10448,29.01998,13.0,-77.2,-10.6,19.4,3.0,,,,-87.5,,,,-18.9,,,
41.10448,29.01998,13.0,-74.2,-10.6,21.8,3.0,,,,-96.7,,,,-24.9,,,
41.10453,29.01996,13.0,-72.4,-10.4,22.6,3.0,,,,-89.4,,,,-22.6,,,
41.10453,29.01996,13.0,-74.7,-10.4,24.1,3.0,,,,-91.2,,,,-22.0,,,
41.10459,29.01994,13.0,-78.2,-10.5,21.2,3.0,,,,-93.8,,,,-19.6,,,
41.10459,29.01994,13.0,-79.2,-10.6,18.3,3.0,,,,-103.3,,,,-23.7,,,
41.10465,29.01994,13.0,-84.2,-10.8,17.1,3.0,,,,-114.5,,,,-29.3,,,
41.10465,29.01994,13.0,-85.3,-10.8,18.3,3.0,,,,-99.0,,,,-21.6,,,
41.10471,29.01993,13.0,-86.5,-10.8,20.3,3.0,,,,-118.6,,,,-30.2,,,
41.10471,29.01993,13.0,-87.2,-10.9,16.1,,,,,,,,,,,,
41.10477,29.01992,13.0,-88.8,-11.0,11.3,,,,,,,,,,,,
41.10477,29.01992,13.0,-90.6,-11.1,9.6,,,,,,,,,,,,
41.10483,29.01991,13.0,-92.4,-11.1,7.8,23.0,,,,-96.8,,,,-19.3,,,
41.10483,29.01991,13.0,-91.5,-11.1,6.5,23.0,,,,-98.4,,,,-16.4,,,
41.10489,29.01989,13.0,-94.5,-11.7,4.6,23.0,,,,-96.0,,,,-14.8,,,
41.10489,29.01989,13.0,-94.8,-12.8,2.0,23.0,,,,-94.3,,,,-12.5,,,
41.10495,29.01985,13.0,-98.3,-16.0,0.8,23.0,,,,-93.1,,,,-11.5,,,
41.10495,29.01985,13.0,-99.1,-14.7,0.8,23.0,,,,-96.5,,,,-12.5,,,
41.10501,29.01985,13.0,-98.5,-14.5,-0.1,23.0,,,,-94.8,,,,-11.8,,,
41.10501,29.01985,13.0,-98.8,-15.6,-0.6,23.0,,,,-93.8,,,,-11.8,,,
41.10507,29.01982,13.0,-98.3,-15.0,-0.8,23.0,,,,-93.0,,,,-11.2,,,
41.10507,29.01982,13.0,-97.7,-14.3,-4.1,23.0,,,,-94.4,,,,-11.9,,,
41.10512,29.01982,13.0,-105.3,-20.0,-6.7,23.0,,,,-91.7,,,,-10.9,,,
41.10512,29.01982,23.0,-92.9,-10.9,-8.8,13.0,,,,-102.1,,,,-19.3,,,
41.10512,29.01982,23.0,-91.2,-10.8,10.4,13.0,,,,-100.4,,,,-18.8,,,
41.10517,29.01985,23.0,-92.1,-11.2,10.2,13.0,,,,-99.2,,,,-18.5,,,
41.10517,29.01985,23.0,-91.8,-11.1,10.9,13.0,,,,-103.7,,,,-19.8,,,
41.10522,29.01989,23.0,-89.3,-10.7,12.2,13.0,,,,-103.2,,,,-20.3,,,
41.10522,29.01989,23.0,-89.6,-10.7,13.8,13.0,,,,-103.3,,,,-25.2,,,
41.10528,29.01992,23.0,-88.4,-10.6,14.5,13.0,,,,-124.6,,,,-34.0,,,
41.10528,29.01992,23.0,-87.8,-10.6,15.0,13.0,,,,-109.0,,,,-26.9,,,
41.10533,29.01995,23.0,-87.0,-10.5,17.5,,,,,,,,,,,,
41.10533,29.01995,23.0,-86.0,-10.4,17.2,,,,,,,,,,,,
41.10538,29.01998,23.0,-87.0,-10.6,16.0,,,,,,,,,,,,
41.10538,29.01998,23.0,-86.8,-10.7,18.1,,,,,,,,,,,,
41.10543,29.02002,23.0,-85.1,-10.5,21.2,,,,,,,,,,,,
41.10543,29.02002,23.0,-84.1,-10.5,22.1,,,,,,,,,,,,
41.10548,29.02006,23.0,-82.4,-10.4,23.6,,,,,,,,,,,,
41.10548,29.02006,23.0,-83.0,-10.5,22.6,,,,,,,,,,,,
41.10551,29.0201,23.0,-81.0,-10.4,24.0,,,,,,,,,,,,
41.10553,29.02012,23.0,-79.6,-10.4,24.7,,,,,,,,,,,,
41.10554,29.02014,23.0,-79.8,-10.3,22.7,,,,,,,,,,,,
41.10554,29.02014,23.0,-80.8,-10.4,23.7,,,,,,,,,,,,
41.10556,29.02019,23.0,-79.4,-10.4,24.0,,,,,,,,,,,,
41.10559,29.02026,23.0,-80.1,-10.4,25.1,,,,,,,,,,,,
41.10559,29.02026,23.0,-78.5,-10.4,24.6,,,,,,,,,,,,
41.10562,29.02034,23.0,-77.8,-10.4,23.6,,,,,,,,,,,,
41.10562,29.02034,23.0,-76.6,-10.4,22.8,,,,,,,,,,,,
41.10565,29.02041,23.0,-77.2,-10.4,24.2,,,,,,,,,,,,
41.10565,29.02041,23.0,-77.4,-10.4,26.8,,,,,,,,,,,,
41.10567,29.02048,23.0,-74.4,-10.4,27.8,,,,,,,,,,,,
41.10567,29.02048,23.0,-73.7,-10.4,26.2,,,,,,,,,,,,
41.10569,29.02055,23.0,-73.4,-10.4,29.1,,,,,,,,,,,,
41.10569,29.02055,23.0,-68.4,-10.4,29.9,,,,,,,,,,,,
41.10572,29.02062,23.0,-68.1,-10.4,31.3,,,,,,,,,,,,
41.10572,29.02062,23.0,-62.3,-10.4,34.4,,,,,,,,,,,,
41.10574,29.0207,23.0,-58.2,-10.4,33.8,,,,,,,,,,,,
41.10574,29.0207,23.0,-59.4,-10.4,35.9,,,,,,,,,,,,
41.10576,29.02079,23.0,-55.4,-10.3,37.5,,,,,,,,,,,,
41.10576,29.02079,23.0,-53.4,-10.4,38.8,,,,,,,,,,,,
41.10578,29.02087,23.0,-52.7,-10.3,39.5,,,,,,,,,,,,
41.10578,29.02087,23.0,-50.8,-10.4,37.6,,,,,,,,,,,,
41.1058,29.02097,23.0,-56.0,-10.4,36.1,,,,,,,,,,,,
41.1058,29.02097,23.0,-60.6,-10.4,35.5,,,,,,,,,,,,
41.10582,29.02106,23.0,-58.8,-10.4,36.0,,,,,,,,,,,,
41.10582,29.02106,23.0,-58.2,-10.3,36.2,,,,,,,,,,,,
41.10584,29.02114,23.0,-58.0,-10.4,33.8,,,,,,,,,,,,
41.10584,29.02114,23.0,-61.6,-10.4,35.2,,,,,,,,,,,,
41.10586,29.02122,23.0,-66.9,-10.3,36.0,,,,,,,,,,,,
41.10586,29.02122,23.0,-63.3,-10.3,34.3,,,,,,,,,,,,
41.10589,29.02128,23.0,-63.1,-10.4,33.2,,,,,,,,,,,,
41.10589,29.02128,23.0,-61.6,-10.4,32.0,,,,,,,,,,,,
41.10592,29.02135,23.0,-60.3,-10.4,30.4,,,,,,,,,,,,
41.10592,29.02135,23.0,-65.9,-10.3,27.3,,,,,,,,,,,,
41.10594,29.02141,23.0,-71.5,-10.4,29.3,,,,,,,,,,,,
41.10594,29.02141,23.0,-68.6,-10.4,30.8,,,,,,,,,,,,
41.10598,29.02147,23.0,-66.7,-10.4,32.6,,,,,,,,,,,,
41.10598,29.02147,23.0,-66.9,-10.3,31.8,,,,,,,,,,,,
41.10603,29.02151,23.0,-72.2,-10.4,30.6,,,,,,,,,,,,
41.10603,29.02151,23.0,-72.0,-10.4,26.7,,,,,,,,,,,,
41.10608,29.02156,23.0,-75.4,-10.5,27.3,,,,,,,,,,,,
41.10608,29.02156,23.0,-72.1,-10.4,22.8,,,,,,,,,,,,
41.10613,29.02159,23.0,-76.8,-10.5,19.0,40.0,,,,-92.2,,,,-17.1,,,
41.10613,29.02159,23.0,-82.0,-10.9,12.6,40.0,,,,-91.2,,,,-18.6,,,
41.10619,29.0216,23.0,-82.9,-10.9,22.1,40.0,,,,-101.5,,,,-24.7,,,
41.10619,29.0216,23.0,-82.3,-11.3,25.7,40.0,,,,-90.4,,,,-16.0,,,
41.10624,29.02162,23.0,-81.5,-11.2,20.0,40.0,,,,-88.9,,,,-14.8,,,
41.10624,29.02162,23.0,-83.9,-12.0,7.2,40.0,,,,-85.8,,,,-13.2,,,
41.1063,29.02161,23.0,-87.5,-15.6,8.2,40.0,,,,-83.7,,,,-12.6,,,
41.1063,29.02161,23.0,-83.1,-12.9,12.5,40.0,,,,-81.8,,,,-11.7,,,
41.10637,29.02161,23.0,-84.2,-13.8,5.6,40.0,,,,-79.3,,,,-10.9,,,
41.10637,29.02161,23.0,-94.7,-20.3,-8.7,40.0,,,,-77.4,,,,-10.5,,,
41.1064,29.02161,40.0,-76.0,-10.5,23.0,23.0,,,,-93.5,,,,-21.4,,,
41.10644,29.0216,40.0,-79.0,-10.7,22.7,23.0,,,,-95.9,,,,-23.1,,,
41.10644,29.0216,40.0,-79.9,-10.5,23.8,23.0,,,,-111.9,,,,-28.5,,,
41.10648,29.02159,40.0,-76.2,-10.4,27.2,23.0,,,,-123.3,,,,-33.4,,,
41.10648,29.02159,40.0,-72.6,-10.4,31.3,,,,,,,,,,,,
41.10652,29.02158,40.0,-68.7,-10.4,32.2,,,,,,,,,,,,
41.10654,29.02157,40.0,-70.6,-10.4,30.3,,,,,,,,,,,,
41.10655,29.02157,40.0,-71.0,-10.4,28.2,,,,,,,,,,,,
41.10655,29.02157,40.0,-74.4,-10.4,27.2,,,,,,,,,,,,
41.10659,29.02156,40.0,-76.4,-10.4,26.3,,,,,,,,,,,,
41.1066,29.02156,40.0,-76.9,-10.4,27.8,,,,,,,,,,,,
41.10662,29.02156,40.0,-75.7,-10.4,26.8,,,,,,,,,,,,
41.10665,29.02155,40.0,-79.5,-10.4,27.0,,,,,,,,,,,,
41.10665,29.02155,40.0,-82.3,-10.5,26.1,,,,,,,,,,,,
41.10667,29.02154,40.0,-78.7,-10.4,23.7,,,,,,,,,,,,
41.10669,29.02154,40.0,-80.1,-10.4,25.8,,,,,,,,,,,,
41.10669,29.02154,40.0,-80.1,-10.4,24.7,,,,,,,,,,,,
41.1067,29.02153,40.0,-80.4,-10.4,27.2,,,,,,,,,,,,
41.10674,29.02152,40.0,-80.5,-10.4,30.3,,,,,,,,,,,,
41.10674,29.02152,40.0,-73.1,-10.4,31.8,,,,,,,,,,,,
41.10679,29.02151,40.0,-77.2,-10.4,28.7,,,,,,,,,,,,
41.10679,29.02151,40.0,-79.7,-10.4,27.6,,,,,,,,,,,,
41.10684,29.02151,40.0,-75.4,-10.4,32.1,,,,,,,,,,,,
41.10686,29.02151,40.0,-76.4,-10.4,29.9,,,,,,,,,,,,
41.10688,29.02152,40.0,-72.8,-10.4,32.5,,,,,,,,,,,,
41.10688,29.02152,40.0,-69.5,-10.4,32.5,,,,,,,,,,,,
41.10691,29.02152,40.0,-68.1,-10.4,35.6,,,,,,,,,,,,
41.10691,29.02152,40.0,-65.9,-10.4,36.6,,,,,,,,,,,,
41.10691,29.02151,40.0,-64.9,-10.3,36.1,,,,,,,,,,,,
41.10691,29.02151,40.0,-69.8,-10.3,35.5,,,,,,,,,,,,
41.10692,29.0215,40.0,-71.8,-10.3,33.9,,,,,,,,,,,,
41.10692,29.0215,40.0,-69.2,-10.4,33.5,,,,,,,,,,,,
41.10693,29.0215,40.0,-68.3,-10.3,33.0,,,,,,,,,,,,
41.10693,29.0215,40.0,-68.3,-10.3,38.2,,,,,,,,,,,,
41.10694,29.02149,40.0,-63.4,-10.3,37.9,,,,,,,,,,,,
41.10694,29.02149,40.0,-65.5,-10.4,36.1,,,,,,,,,,,,
41.10695,29.0215,40.0,-67.7,-10.4,32.6,,,,,,,,,,,,
41.10695,29.0215,40.0,-73.4,-10.4,31.2,,,,,,,,,,,,
41.10698,29.02151,40.0,-73.3,-10.3,30.7,,,,,,,,,,,,
41.10699,29.02152,40.0,-74.9,-10.3,29.7,,,,,,,,,,,,
41.10701,29.02153,40.0,-75.6,-10.3,30.9,,,,,,,,,,,,
41.10701,29.02153,40.0,-75.8,-10.4,31.0,,,,,,,,,,,,
41.10705,29.02155,40.0,-76.0,-10.4,30.0,,,,,,,,,,,,
41.10705,29.02155,40.0,-76.7,-10.4,31.0,,,,,,,,,,,,
41.10709,29.02158,40.0,-73.1,-10.3,33.6,,,,,,,,,,,,
41.10709,29.02158,40.0,-71.7,-10.4,33.4,,,,,,,,,,,,
41.10714,29.02161,40.0,-71.0,-10.4,30.7,,,,,,,,,,,,
41.10714,29.02161,40.0,-74.5,-10.3,29.0,,,,,,,,,,,,
41.10719,29.02164,40.0,-75.2,-10.4,31.7,,,,,,,,,,,,
41.10719,29.02164,40.0,-69.8,-10.3,30.4,,,,,,,,,,,,
41.10723,29.02167,40.0,-77.6,-10.4,24.9,,,,,,,,,,,,
41.10723,29.02167,40.0,-78.2,-10.3,26.9,,,,,,,,,,,,
41.10728,29.02172,40.0,-75.4,-10.4,27.9,,,,,,,,,,,,
41.10728,29.02172,40.0,-74.6,-10.4,29.8,,,,,,,,,,,,
41.10733,29.02175,40.0,-74.2,-10.4,26.2,,,,,,,,,,,,
41.10733,29.02175,40.0,-74.7,-10.4,26.0,,,,,,,,,,,,
41.10737,29.0218,40.0,-75.2,-10.4,23.3,,,,,,,,,,,,
41.10737,29.0218,40.0,-77.8,-10.4,22.7,,,,,,,,,,,,
41.10739,29.02182,40.0,-74.9,-10.4,24.9,,,,,,,,,,,,
41.1074,29.02183,40.0,-73.7,-10.4,27.3,,,,,,,,,,,,
41.10742,29.02184,40.0,-71.0,-10.4,23.6,,,,,,,,,,,,
41.10742,29.02184,40.0,-75.0,-10.4,21.9,,,,,,,,,,,,
41.10744,29.02186,40.0,-77.9,-10.5,25.7,,,,,,,,,,,,
41.10744,29.02186,40.0,-71.9,-10.4,27.3,,,,,,,,,,,,
41.10745,29.02186,40.0,-72.7,-10.4,19.9,30.0,,,,-86.4,,,,-17.9,,,
41.10745,29.02186,40.0,-78.0,-10.5,19.0,30.0,,,,-86.6,,,,-18.5,,,
41.10746,29.02187,40.0,-79.4,-10.5,16.9,30.0,,,,-88.2,,,,-16.1,,,
41.10746,29.02187,40.0,-81.1,-10.6,16.9,30.0,,,,-88.0,,,,-15.5,,,
41.10747,29.02188,40.0,-77.8,-10.5,19.9,30.0,,,,-86.3,,,,-16.7,,,
41.10747,29.02188,40.0,-77.1,-10.4,19.1,30.0,,,,-88.4,,,,-15.5,,,
41.10747,29.02188,40.0,-79.2,-10.5,19.3,30.0,,,,-88.0,,,,-16.9,,,
41.10747,29.02188,40.0,-78.2,-10.5,19.8,30.0,,,,-86.9,,,,-16.0,,,
41.10748,29.02189,40.0,-79.7,-10.5,17.7,30.0,,,,-87.0,,,,-17.5,,,
41.10748,29.02189,40.0,-79.3,-10.5,17.3,30.0,,,,-88.3,,,,-17.3,,,
41.10748,29.02189,40.0,-83.7,-11.0,17.1,30.0,,,,-88.3,,,,-16.6,,,
41.10748,29.02189,40.0,-81.0,-10.5,16.6,,,,,,,,,,,,
41.10748,29.0219,40.0,-77.4,-10.6,18.9,,,,,,,,,,,,
41.10748,29.0219,40.0,-78.1,-10.4,18.2,,,,,,,,,,,,
41.10748,29.02191,40.0,-79.2,-10.5,16.1,30.0,,,,-88.7,,,,-13.0,,,
41.10748,29.02191,40.0,-80.2,-10.6,15.6,30.0,,,,-88.3,,,,-16.6,,,
41.1075,29.02192,40.0,-82.4,-10.6,13.9,30.0,,,,-90.5,,,,-18.4,,,
41.1075,29.02192,40.0,-83.8,-11.0,11.6,30.0,,,,-88.9,,,,-16.2,,,
41.10752,29.02195,40.0,-84.4,-10.9,13.0,30.0,,,,-89.7,,,,-17.1,,,
41.10752,29.02195,40.0,-80.9,-10.6,12.9,30.0,,,,-86.7,,,,-14.8,,,
41.10755,29.02198,40.0,-82.9,-10.7,12.8,30.0,,,,-86.2,,,,-15.9,,,
41.10755,29.02198,40.0,-79.7,-10.6,11.8,30.0,,,,-87.1,,,,-15.8,,,
41.10758,29.022,40.0,-81.9,-10.9,10.2,30.0,,,,-88.5,,,,-16.8,,,
41.10758,29.022,40.0,-82.2,-11.0,9.0,30.0,,,,-87.6,,,,-14.5,,,
41.1076,29.02201,40.0,-82.3,-11.2,12.8,30.0,,,,-87.6,,,,-15.3,,,
41.10761,29.02203,40.0,-82.7,-11.0,10.9,30.0,,,,-88.0,,,,-16.3,,,
41.10762,29.02205,40.0,-82.5,-11.1,9.1,30.0,,,,-85.7,,,,-13.9,,,
41.10762,29.02205,40.0,-84.4,-11.1,7.3,30.0,,,,-89.7,,,,-14.9,,,
41.10763,29.02207,40.0,-87.1,-12.7,5.4,30.0,,,,-87.5,,,,-12.5,,,
41.10763,29.02207,40.0,-85.1,-11.5,6.1,30.0,,,,-87.2,,,,-12.9,,,
41.10765,29.0221,40.0,-87.8,-12.3,3.3,30.0,,,,-87.2,,,,-12.2,,,
41.10765,29.0221,40.0,-87.9,-13.1,-0.5,30.0,,,,-85.8,,,,-11.5,,,
41.10766,29.02213,40.0,-87.7,-13.9,-0.8,30.0,,,,-84.1,,,,-11.3,,,
41.10767,29.02216,40.0,-88.4,-14.0,-0.7,30.0,,,,-84.8,,,,-11.4,,,
41.10767,29.02216,40.0,-87.6,-13.8,5.2,30.0,,,,-85.2,,,,-11.9,,,
41.10767,29.02216,40.0,-86.9,-12.2,7.7,30.0,,,,-86.4,,,,-12.8,,,
41.10768,29.02221,40.0,-84.6,-12.1,8.4,30.0,,,,-84.6,,,,-13.1,,,
41.10769,29.02226,40.0,-84.3,-11.9,7.6,30.0,,,,-85.4,,,,-12.9,,,
41.10769,29.02226,40.0,-85.5,-11.8,8.6,30.0,,,,-88.3,,,,-14.5,,,
41.10768,29.02231,40.0,-84.5,-11.4,8.4,30.0,,,,-87.0,,,,-13.8,,,
41.10768,29.02231,40.0,-84.8,-11.1,6.8,30.0,,,,-88.2,,,,-13.1,,,
41.10766,29.02238,40.0,-86.7,-12.9,2.7,30.0,,,,-82.8,,,,-12.0,,,
41.10766,29.02238,40.0,-87.5,-13.8,1.2,30.0,,,,-84.3,,,,-11.5,,,
41.10764,29.02244,40.0,-87.4,-12.4,4.1,30.0,,,,-83.4,,,,-12.3,,,
41.10764,29.02244,40.0,-82.0,-13.0,7.0,30.0,,,,-81.6,,,,-12.9,,,
41.10762,29.02251,40.0,-78.7,-11.2,3.5,30.0,,,,-84.9,,,,-14.1,,,
41.10762,29.02251,40.0,-84.7,-12.4,-1.3,30.0,,,,-82.6,,,,-11.9,,,
41.10762,29.02251,40.0,-87.3,-14.0,-1.2,30.0,,,,-81.9,,,,-11.5,,,
41.1076,29.02257,30.0,-81.6,-11.5,8.8,40.0,,,,-85.6,,,,-14.2,,,
41.10757,29.02263,30.0,-81.4,-10.9,7.2,40.0,,,,-87.1,,,,-13.9,,,
41.10756,29.02266,30.0,-84.3,-11.8,5.3,40.0,,,,-85.6,,,,-13.3,,,
41.10755,29.02268,30.0,-85.9,-11.9,5.1,40.0,,,,-85.4,,,,-12.5,,,
41.10755,29.02268,30.0,-84.1,-12.2,7.5,40.0,,,,-84.4,,,,-12.8,,,
41.10753,29.02272,30.0,-84.0,-11.8,6.3,40.0,,,,-84.4,,,,-14.3,,,
41.10753,29.02274,30.0,-82.1,-11.7,5.2,40.0,,,,-84.6,,,,-12.9,,,
41.10752,29.02276,30.0,-87.6,-12.6,5.6,40.0,,,,-87.1,,,,-11.9,,,
41.10752,29.02276,30.0,-86.2,-12.6,6.9,40.0,,,,-86.8,,,,-13.6,,,
41.10752,29.0228,30.0,-86.9,-11.6,6.5,40.0,,,,-88.9,,,,-13.9,,,
41.10752,29.0228,30.0,-88.3,-11.8,4.6,40.0,,,,-90.5,,,,-14.2,,,
41.10752,29.02285,30.0,-87.9,-12.1,7.2,40.0,,,,-90.3,,,,-14.2,,,
41.10752,29.02285,30.0,-87.7,-11.9,7.5,40.0,,,,-90.7,,,,-13.5,,,
41.10753,29.02291,30.0,-85.7,-11.4,8.8,40.0,,,,-88.4,,,,-13.0,,,
41.10753,29.02295,30.0,-85.0,-11.6,9.9,40.0,,,,-87.2,,,,-14.1,,,
41.10753,29.02298,30.0,-85.1,-11.3,13.2,40.0,,,,-86.9,,,,-15.3,,,
41.10753,29.02298,30.0,-82.0,-10.7,16.7,40.0,,,,-87.4,,,,-17.2,,,
41.10754,29.02308,30.0,-75.9,-10.4,24.3,40.0,,,,-83.7,,,,-19.0,,,
41.10754,29.02308,30.0,-72.8,-10.4,24.6,40.0,,,,-81.3,,,,-19.1,,,
41.10756,29.02318,30.0,-71.8,-10.4,20.9,,,,,,,,,,,,
41.10756,29.02318,30.0,-75.7,-10.4,22.3,,,,,,,,,,,,
41.10758,29.02327,30.0,-76.5,-10.4,23.6,,,,,,,,,,,,
41.10758,29.02327,30.0,-69.8,-10.4,29.8,,,,,,,,,,,,
41.10759,29.02336,30.0,-70.5,-10.4,28.7,,,,,,,,,,,,
41.10759,29.02336,30.0,-70.5,-10.4,30.5,,,,,,,,,,,,
41.10761,29.02342,30.0,-67.1,-10.4,32.7,,,,,,,,,,,,
41.10761,29.02344,30.0,-64.2,-10.3,35.5,,,,,,,,,,,,
41.10762,29.02346,30.0,-60.8,-10.3,36.4,,,,,,,,,,,,
41.10762,29.02346,30.0,-61.9,-10.4,37.4,,,,,,,,,,,,
41.10763,29.0235,30.0,-57.4,-10.3,36.8,,,,,,,,,,,,
41.10763,29.02352,30.0,-61.3,-10.4,35.3,,,,,,,,,,,,
41.10764,29.02354,30.0,-67.8,-10.4,34.8,,,,,,,,,,,,
41.10764,29.02354,30.0,-65.8,-10.4,33.4,,,,,,,,,,,,
41.10765,29.02359,30.0,-66.8,-10.3,36.2,,,,,,,,,,,,
41.10766,29.02362,30.0,-61.6,-10.3,37.4,,,,,,,,,,,,
41.10767,29.02364,30.0,-59.9,-10.3,38.2,,,,,,,,,,,,
41.10767,29.02364,30.0,-64.2,-10.4,38.0,,,,,,,,,,,,
41.10768,29.02371,30.0,-60.6,-10.4,39.5,,,,,,,,,,,,
41.10768,29.02371,30.0,-57.8,-10.4,38.2,,,,,,,,,,,,
41.1077,29.02379,30.0,-60.2,-10.3,36.7,,,,,,,,,,,,
41.1077,29.02379,30.0,-66.6,-10.3,35.3,,,,,,,,,,,,
41.10773,29.02389,30.0,-65.8,-10.4,35.4,,,,,,,,,,,,
41.10774,29.02393,30.0,-66.0,-10.4,35.3,,,,,,,,,,,,
41.10775,29.02398,30.0,-67.6,-10.4,34.0,,,,,,,,,,,,
41.10775,29.02398,30.0,-69.5,-10.4,34.1,,,,,,,,,,,,
41.10778,29.02407,30.0,-67.5,-10.4,34.9,,,,,,,,,,,,
41.10778,29.02407,30.0,-66.7,-10.3,33.7,,,,,,,,,,,,
41.1078,29.02416,30.0,-69.5,-10.4,31.5,,,,,,,,,,,,
41.1078,29.02416,30.0,-71.9,-10.4,31.1,,,,,,,,,,,,
41.10783,29.02425,30.0,-72.0,-10.4,31.7,,,,,,,,,,,,
41.10783,29.02425,30.0,-73.2,-10.4,29.6,,,,,,,,,,,,
41.10784,29.02434,30.0,-74.4,-10.4,28.5,,,,,,,,,,,,
41.10784,29.02434,30.0,-73.5,-10.4,27.1,,,,,,,,,,,,
41.10785,29.02443,30.0,-73.0,-10.4,30.8,,,,,,,,,,,,
41.10785,29.02448,30.0,-71.7,-10.3,31.1,,,,,,,,,,,,
41.10785,29.02452,30.0,-73.8,-10.4,31.1,,,,,,,,,,,,
41.10785,29.02452,30.0,-74.8,-10.4,31.2,,,,,,,,,,,,
41.10786,29.02462,30.0,-72.2,-10.4,33.7,,,,,,,,,,,,
41.10785,29.02467,30.0,-68.4,-10.4,32.7,,,,,,,,,,,,
41.10784,29.02473,30.0,-73.5,-10.4,28.4,,,,,,,,,,,,
41.10784,29.02473,30.0,-79.6,-10.4,24.5,,,,,,,,,,,,
41.10783,29.02484,30.0,-80.8,-10.6,24.2,,,,,,,,,,,,
41.10783,29.02489,30.0,-82.4,-10.5,22.7,59.0,,,,-89.6,,,,-18.9,,,
41.10784,29.02495,30.0,-82.0,-10.5,21.1,59.0,,,,-90.7,,,,-18.9,,,
41.10784,29.02507,30.0,-85.0,-10.6,18.9,59.0,,,,-93.7,,,,-19.0,,,
41.10784,29.02507,30.0,-86.3,-10.6,14.3,59.0,,,,-94.7,,,,-18.6,,,
41.10784,29.02512,30.0,-89.3,-10.8,15.2,59.0,,,,-96.2,,,,-18.0,,,
