Latitude,Longitude,NR_UE_PCI_0,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3,NR_UE_Throughput_PDCP_DL,NR_UE_RB_Num_DL_0,NR_UE_Pathloss_DL_0,NR_UE_Power_Tx_PUSCH_0,App_Throughput_DL,NR_UE_PCI_0_lat,NR_UE_PCI_0_lon,NR_UE_PCI_0_azimuth,NR_UE_PCI_0_height,NR_UE_Nbr_PCI_0_lat,NR_UE_Nbr_PCI_0_lon,NR_UE_Nbr_PCI_0_azimuth,NR_UE_Nbr_PCI_0_height,NR_UE_Nbr_PCI_1_lat,NR_UE_Nbr_PCI_1_lon,NR_UE_Nbr_PCI_1_azimuth,NR_UE_Nbr_PCI_1_height,NR_UE_Nbr_PCI_2_lat,NR_UE_Nbr_PCI_2_lon,NR_UE_Nbr_PCI_2_azimuth,NR_UE_Nbr_PCI_2_height,NR_UE_Nbr_PCI_3_lat,NR_UE_Nbr_PCI_3_lon,NR_UE_Nbr_PCI_3_azimuth,NR_UE_Nbr_PCI_3_height
41.0996,29.02266,68,-118.30000000000001,-12.45,2.4,59,0,0,0,-124.95,-200.0,-200.0,-200.0,-18.0,-30.0,-30.0,-30.0,64414.23,117.0,134.65,22.15,79919.01,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.09971,29.02238,68,-119.55,-12.5,2.55,59,0,0,0,-131.0,-200.0,-200.0,-200.0,-22.1,-30.0,-30.0,-30.0,0.0,16.0,135.5,22.2,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.09973,29.03077,38,-102.30000000000001,-10.45,12.8,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,,,,,51975.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.09974,29.0224,68,-118.3,-12.3,3.0999999999999996,59,0,0,0,-128.9,-200.0,-200.0,-200.0,-20.8,-30.0,-30.0,-30.0,88412.16,186.0,134.10000000000002,22.05,48221.92,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.09974,29.03086,38,-107.03333333333335,-10.533333333333333,15.350000000000001,278,0,0,0,-121.95,-200.0,-200.0,-200.0,-14.3,-30.0,-30.0,-30.0,0.0,18.333333333333332,120.75,22.05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.09975,29.03094,38,-109.3,-10.9,,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,0.86,32.0,121.0,22.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.09978,29.02227,68,-119.7,-12.6,2.6,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,0.0,16.0,136.2,22.3,,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.09981,29.02221,68,-120.3,-12.8,3.5,0,0,0,0,-200.0,-200.0,-200.0,-200.0,-30.0,-30.0,-30.0,-30.0,,16.0,136.4,22.2,,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.09981,29.02227,68,-118.55000000000001,-12.55,2.65,59,0,0,0,-125.19999999999999,-200.0,-200.0,-200.0,-18.5,-30.0,-30.0,-30.0,47656.759999999995,109.5,135.05,22.15,33182.24,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.09984,29.02216,68,-119.35,-12.55,2.7,59,0,0,0,-123.94999999999999,-200.0,-200.0,-200.0,-16.1,-30.0,-30.0,-30.0,0.0,16.0,135.85000000000002,22.299999999999997,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.09985,29.02221,68,-118.5,-12.4,1.5,59,0,0,0,-125.1,-200.0,-200.0,-200.0,-18.4,-30.0,-30.0,-30.0,33955.84,122.0,135.2,22.2,34114.31,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.09989,29.02215,68,-117.9,-12.1,2.3,59,0,0,0,-129.6,-200.0,-200.0,-200.0,-22.5,-30.0,-30.0,-30.0,33648.64,129.0,134.4,22.2,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.09996,29.02197,68,-121.6,-13.85,0.8999999999999999,59,0,0,0,-125.5,-200.0,-200.0,-200.0,-17.55,-30.0,-30.0,-30.0,0.0,18.0,137.5,22.3,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.09996,29.022039999999997,68,-119.35,-12.85,1.35,59,0,0,0,-125.35,-200.0,-200.0,-200.0,-18.299999999999997,-30.0,-30.0,-30.0,32563.206666666665,124.0,135.35,22.25,28901.9,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0999,29.022060000000003,68,-120.8,-13.1,1.2,59,0,0,0,-125.4,-200.0,-200.0,-200.0,-17.65,-30.0,-30.0,-30.0,0.0,18.0,136.95,22.4,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.099,29.025060000000003,68,-125.85,-15.5,-4.15,40,0,0,0,-132.3,-200.0,-200.0,-200.0,-20.9,-30.0,-30.0,-30.0,14254.855,107.0,143.8,22.299999999999997,10829.9,41.1054694,29.0278333,255.0,18.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.099,29.02604,68,-137.5,-25.2,-9.9,40,0,0,0,-132.2,-200.0,-200.0,-200.0,-19.4,-30.0,-30.0,-30.0,,,,,3768.54,41.1054694,29.0278333,255.0,18.0,41.1070873,29.0226646,260.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10001,29.02188,68,-120.19999999999999,-13.25,0.6,59,0,0,0,-126.2,-200.0,-200.0,-200.0,-18.4,-30.0,-30.0,-30.0,0.0,16.0,136.45,22.2,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10004,29.021930000000005,68,-119.9,-12.9,0.9,59,0,0,0,-124.6,-200.0,-200.0,-200.0,-16.9,-30.0,-30.0,-30.0,29061.12,96.0,136.3,22.2,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10007,29.02181,68,-119.85,-13.149999999999999,0.30000000000000004,59,0,0,0,-125.25,-200.0,-200.0,-200.0,-17.9,-30.0,-30.0,-30.0,0.0,16.0,136.25,22.299999999999997,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10011,29.02175,68,-121.55000000000001,-13.9,-0.5,59,0,0,0,-125.15,-200.0,-200.0,-200.0,-17.7,-30.0,-30.0,-30.0,0.0,16.0,137.85,22.25,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10011,29.02182,68,-120.44999999999999,-13.6,-0.3,59,0,0,0,-124.8,-200.0,-200.0,-200.0,-17.3,-30.0,-30.0,-30.0,28037.12,146.0,137.4,22.2,28146.58,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10015,29.02171,68,-121.65,-14.100000000000001,-1.55,59,0,0,0,-123.95,-200.0,-200.0,-200.0,-16.450000000000003,-30.0,-30.0,-30.0,0.0,40.0,138.7,22.1,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10018,29.02167,68,-120.7,-13.9,-0.8500000000000001,59,0,0,0,-123.15,-200.0,-200.0,-200.0,-16.200000000000003,-30.0,-30.0,-30.0,0.0,16.0,137.35,22.2,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10019,29.02163,68,-120.1,-13.350000000000001,-0.4,59,0,0,0,-122.85,-200.0,-200.0,-200.0,-16.15,-30.0,-30.0,-30.0,0.0,16.0,137.05,22.35,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10019,29.02172,68,-119.44999999999999,-13.149999999999999,0.3,59,0,0,0,-123.95,-200.0,-200.0,-200.0,-16.950000000000003,-30.0,-30.0,-30.0,28784.64,164.0,135.85,22.2,19437.34,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10022,29.021600000000003,68,-121.1,-14.3,-0.6,59,0,0,0,-122.8,-200.0,-200.0,-200.0,-15.7,-30.0,-30.0,-30.0,0.0,16.0,137.6,22.3,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10023,29.02158,68,-120.6,-13.7,-0.7,59,0,0,0,-124.7,-200.0,-200.0,-200.0,-17.5,-30.0,-30.0,-30.0,,,137.6,22.2,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10024,29.021560000000004,68,-119.8,-13.5,-0.09999999999999999,59,0,0,0,-122.9,-200.0,-200.0,-200.0,-15.95,-30.0,-30.0,-30.0,0.0,16.0,135.95,22.05,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10025,29.02153,68,-118.95,-13.3,0.5,59,0,0,0,-121.35,-200.0,-200.0,-200.0,-15.65,-30.0,-30.0,-30.0,0.0,18.5,135.95,22.05,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10025,29.02164,68,-120.6,-13.649999999999999,-0.85,59,0,0,0,-123.35,-200.0,-200.0,-200.0,-16.2,-30.0,-30.0,-30.0,18773.329999999998,158.0,136.60000000000002,22.25,16186.86,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10026,29.02151,68,-118.65,-12.95,1.05,59,0,0,0,-121.75,-200.0,-200.0,-200.0,-16.3,-30.0,-30.0,-30.0,0.0,16.0,135.35,22.0,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10027,29.02147,68,-118.55,-13.15,1.1,59,0,0,0,-122.25,-200.0,-200.0,-200.0,-16.25,-30.0,-30.0,-30.0,0.545,16.0,133.65,22.0,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10027,29.02149,68,-118.6,-12.8,1.2,59,0,0,0,-122.7,-200.0,-200.0,-200.0,-16.1,-30.0,-30.0,-30.0,0.545,16.0,135.5,22.0,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10028,29.02146,68,-118.15,-12.649999999999999,3.8,59,0,0,0,-122.45,-200.0,-200.0,-200.0,-16.950000000000003,-30.0,-30.0,-30.0,0.0,16.0,134.14999999999998,22.0,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10028,29.02161,68,-119.7,-13.2,-1.8,59,0,0,0,-123.9,-200.0,-200.0,-200.0,-17.0,-30.0,-30.0,-30.0,,161.0,137.0,22.3,18576.89,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10029,29.02145,68,-118.78333333333332,-13.683333333333332,1.4000000000000001,59,0,0,0,-120.88333333333333,-200.0,-200.0,-200.0,-15.716666666666667,-30.0,-30.0,-30.0,0.0,17.666666666666668,134.13333333333333,22.0,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10031,29.021430000000002,68,-119.6,-13.600000000000001,-1.6,59,0,0,0,-121.85,-200.0,-200.0,-200.0,-15.950000000000001,-30.0,-30.0,-30.0,0.96,16.0,136.0,21.9,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10031,29.02155,68,-120.2,-14.4,-2.3,59,0,0,0,-122.1,-200.0,-200.0,-200.0,-15.9,-30.0,-30.0,-30.0,20848.64,135.0,139.0,22.3,20271.34,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10033,29.021540000000005,68,-119.1,-13.6,-1.6,59,0,0,0,-121.6,-200.0,-200.0,-200.0,-16.1,-30.0,-30.0,-30.0,15431.68,136.0,137.1,22.3,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10036,29.021489999999996,68,-119.75,-13.95,-1.75,59,0,0,0,-121.25,-200.0,-200.0,-200.0,-15.75,-30.0,-30.0,-30.0,25600.0,205.0,136.55,22.3,30291.17,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1003,29.02143,68,-118.21000000000001,-13.309999999999999,1.34,59,0,0,0,-121.41,-200.0,-200.0,-200.0,-15.930000000000001,-30.0,-30.0,-30.0,0.28200000000000003,16.3,134.17999999999998,22.009999999999998,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1003,29.02157,68,-120.6,-14.0,-1.1,59,0,0,0,-125.3,-200.0,-200.0,-200.0,-18.3,-30.0,-30.0,-30.0,16916.48,151.0,137.5,22.2,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10044,29.021409999999996,68,-117.5,-12.9,-0.15,59,0,0,0,-121.25,-200.0,-200.0,-200.0,-16.3,-30.0,-30.0,-30.0,49745.92,255.5,133.7,22.2,38668.73,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10048999999999,29.02135,68,-117.8,-13.25,2.25,59,0,0,0,-120.55000000000001,-200.0,-200.0,-200.0,-15.5,-30.0,-30.0,-30.0,50401.706666666665,257.5,136.39999999999998,22.25,58854.81,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1004,29.021450000000005,68,-118.5,-13.55,-0.44999999999999996,59,0,0,0,-121.05,-200.0,-200.0,-200.0,-15.55,-30.0,-30.0,-30.0,23879.74,267.0,134.9,22.2,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10050999999999,29.02131,68,-117.25,-13.05,0.9,59,0,0,0,-120.0,-200.0,-200.0,-200.0,-15.5,-30.0,-30.0,-30.0,49961.03,268.0,135.3,22.2,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10054,29.02127000000001,68,-116.3,-12.8,1.3,59,0,0,0,-119.2,-200.0,-200.0,-200.0,-16.2,-30.0,-30.0,-30.0,43927.32,211.0,132.35,22.2,55838.7,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10055,29.02125,68,-116.8,-12.9,0.8,59,0,0,0,-119.4,-200.0,-200.0,-200.0,-16.1,-30.0,-30.0,-30.0,61975.7,269.0,133.4,22.1,31102.96,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10056,29.02123,68,-116.65,-13.05,0.25,59,0,0,0,-119.1,-200.0,-200.0,-200.0,-15.3,-30.0,-30.0,-30.0,44451.535,267.0,133.6,21.9,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10058,29.02119,68,-117.94999999999999,-14.0,-1.0499999999999998,59,0,0,0,-118.9,-200.0,-200.0,-200.0,-14.75,-30.0,-30.0,-30.0,28221.59,266.0,135.2,22.0,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10061,29.02116,68,-116.4,-13.5,-1.7,59,0,0,0,-116.3,-200.0,-200.0,-200.0,-13.8,-30.0,-30.0,-30.0,28976.46,266.5,135.14999999999998,21.95,24587.42,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10063,29.021100000000004,68,-116.15,-13.0,0.0,59,0,0,0,-118.65,-200.0,-200.0,-200.0,-15.3,-30.0,-30.0,-30.0,21875.27,265.5,133.95,22.05,16383.43,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10063,29.021129999999996,68,-116.35,-13.7,-0.25,59,0,0,0,-117.75,-200.0,-200.0,-200.0,-14.6,-30.0,-30.0,-30.0,23943.83,265.5,134.1,21.799999999999997,27206.02,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10066,29.021049999999995,68,-115.65,-12.8,0.95,59,0,0,0,-117.85,-200.0,-200.0,-200.0,-14.5,-30.0,-30.0,-30.0,27811.924999999996,265.0,133.65,21.95,40296.81,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10067,29.02101,68,-116.3,-13.4,0.6,59,0,0,0,-119.2,-200.0,-200.0,-200.0,-15.7,-30.0,-30.0,-30.0,,266.0,134.7,22.0,59718.05,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10069,29.02098,68,-115.7,-12.9,-0.3,59,0,0,0,-117.9,-200.0,-200.0,-200.0,-14.9,-30.0,-30.0,-30.0,51694.49,267.0,133.5,22.0,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10071,29.02093,68,-116.5,-13.4,1.2,59,0,0,0,-118.6,-200.0,-200.0,-200.0,-15.3,-30.0,-30.0,-30.0,61624.38,269.0,133.5,22.1,55900.14,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10073,29.02089,68,-115.9,-13.6,0.1,59,0,0,0,-117.0,-200.0,-200.0,-200.0,-14.7,-30.0,-30.0,-30.0,57159.74,267.0,133.2,21.9,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10075,29.02084,68,-117.4,-14.4,-1.0,59,0,0,0,-117.2,-200.0,-200.0,-200.0,-14.1,-30.0,-30.0,-30.0,59985.95,268.0,135.0,21.9,54242.79,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10077,29.02079,68,-116.4,-14.1,-0.7,59,0,0,0,-116.9,-200.0,-200.0,-200.0,-14.0,-30.0,-30.0,-30.0,59023.46,267.0,133.6,22.0,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10083,29.020670000000003,68,-116.2,-13.4,0.7000000000000001,59,0,0,0,-119.05000000000001,-200.0,-200.0,-200.0,-15.85,-30.0,-30.0,-30.0,54804.525,258.5,133.05,21.95,32521.69,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10086,29.0206,68,-117.0,-14.0,1.3,59,0,0,0,-116.7,-200.0,-200.0,-200.0,-14.1,-30.0,-30.0,-30.0,36556.86,270.0,132.7,22.0,20550.7,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10089,29.02052,68,-116.2,-14.1,1.0,59,0,0,0,-117.7,-200.0,-200.0,-200.0,-14.9,-30.0,-30.0,-30.0,15538.34,266.0,132.0,21.8,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10092,29.02045,68,-115.4,-13.8,0.6,59,0,0,0,-116.7,-200.0,-200.0,-200.0,-14.7,-30.0,-30.0,-30.0,19313.38,266.0,131.8,21.9,35636.46,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10095,29.02037,68,-115.2,-13.8,-0.2,59,0,0,0,-116.0,-200.0,-200.0,-200.0,-14.1,-30.0,-30.0,-30.0,39463.61,268.0,132.0,21.9,,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10099,29.020220000000002,68,-115.6,-14.2,-0.15,59,0,0,0,-116.35,-200.0,-200.0,-200.0,-14.45,-30.0,-30.0,-30.0,32728.825,267.5,132.25,21.8,43101.89,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10101,29.0201,68,-115.8,-14.3,-0.7,23,59,0,0,-122.0,-117.1,-200.0,-200.0,-20.2,-15.3,-30.0,-30.0,56835.69,250.0,134.1,22.1,,41.1054694,29.0278333,255.0,18.0,41.1058417,29.0205028,130.0,6.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10104,29.02001,68,-115.5,-13.75,-0.05,23,59,0,0,-121.30000000000001,-118.1,-200.0,-200.0,-18.35,-16.05,-30.0,-30.0,79861.76000000001,247.0,133.15,22.1,84400.55,41.1054694,29.0278333,255.0,18.0,41.1058417,29.0205028,130.0,6.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10105,29.01997,68,-115.0,-13.4,1.1,59,0,0,0,-120.4,-200.0,-200.0,-200.0,-19.0,-30.0,-30.0,-30.0,80281.6,237.0,131.1,22.0,78513.62,41.1054694,29.0278333,255.0,18.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10106,29.01993,68,-115.4,-13.5,0.9,23,59,0,0,-122.9,-122.3,-200.0,-200.0,-20.3,-19.7,-30.0,-30.0,92405.76,269.0,132.0,22.0,,41.1054694,29.0278333,255.0,18.0,41.1058417,29.0205028,130.0,6.0,41.1080861,29.0281222,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
