Latitude,Longitude,NR_UE_PCI_0,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3
41.10445,29.02069,13.0,-64.6,-10.5,22.6,,,,,,,,,,,,
41.10443,29.02059,13.0,-64.5,-10.4,21.7,,,,,,,,,,,,
41.10443,29.02059,13.0,-66.7,-10.4,16.4,3.0,,,,-79.0,,,,-15.8,,,
41.10442,29.0205,13.0,-68.7,-10.6,13.8,3.0,,,,-81.2,,,,-19.9,,,
41.10442,29.0205,13.0,-70.7,-11.1,11.0,3.0,,,,-80.2,,,,-17.1,,,
41.10441,29.02042,13.0,-74.8,-10.9,10.9,3.0,,,,-79.8,,,,-17.7,,,
41.10441,29.02042,13.0,-75.1,-10.9,13.9,3.0,,,,-84.9,,,,-18.6,,,
41.10439,29.02036,13.0,-72.8,-10.6,14.6,3.0,,,,-95.1,,,,-24.3,,,
41.10439,29.02036,13.0,-73.1,-10.9,15.9,3.0,,,,-106.6,,,,-25.8,,,
41.10439,29.0203,13.0,-70.7,-10.7,16.1,3.0,,,,-82.8,,,,-22.4,,,
41.10438,29.02024,13.0,-71.1,-10.5,16.7,3.0,,,,-82.6,,,,-20.7,,,
41.10438,29.02024,13.0,-67.5,-10.5,17.4,3.0,,,,-98.8,,,,-26.8,,,
41.10438,29.02024,13.0,-71.5,-10.5,16.6,3.0,,,,-88.7,,,,-20.1,,,
41.10437,29.02021,13.0,-71.5,-10.5,16.6,3.0,,,,-90.8,,,,-23.5,,,
41.10437,29.02021,13.0,-68.9,-10.5,16.9,3.0,,,,-89.6,,,,-19.8,,,
41.10436,29.02018,13.0,-71.0,-10.4,14.2,3.0,,,,-84.4,,,,-19.0,,,
41.10436,29.02016,13.0,-71.1,-10.8,16.1,,,,,,,,,,,,
41.10436,29.02016,13.0,-70.2,-10.6,13.9,,,,,,,,,,,,
41.10435,29.02013,13.0,-74.6,-10.7,12.5,3.0,,,,-85.9,,,,-18.9,,,
41.10435,29.02013,13.0,-75.5,-10.6,16.3,3.0,,,,-83.7,,,,-18.3,,,
41.10435,29.02013,13.0,-71.6,-10.5,14.0,3.0,,,,-83.2,,,,-18.1,,,
41.10435,29.02009,13.0,-76.8,-11.0,16.0,3.0,,,,-86.6,,,,-17.1,,,
41.10435,29.02009,13.0,-75.9,-10.7,13.4,3.0,,,,-87.9,,,,-19.7,,,
41.10436,29.02007,13.0,-78.8,-10.9,15.2,3.0,,,,-99.9,,,,-23.1,,,
41.10436,29.02006,13.0,-75.2,-10.6,14.9,3.0,,,,-88.4,,,,-18.2,,,
41.10436,29.02006,13.0,-72.3,-10.5,16.0,3.0,,,,-83.4,,,,-17.7,,,
41.10436,29.02005,13.0,-73.6,-10.8,18.3,3.0,,,,-83.5,,,,-18.7,,,
41.10436,29.02005,13.0,-74.1,-10.5,16.8,3.0,,,,-82.9,,,,-20.8,,,
41.10436,29.02004,13.0,-73.7,-10.5,15.4,3.0,,,,-92.5,,,,-21.2,,,
41.10436,29.02004,13.0,-76.2,-10.7,15.0,3.0,,,,-84.7,,,,-15.8,,,
41.10437,29.02003,13.0,-74.1,-10.8,15.8,3.0,,,,-87.7,,,,-22.9,,,
41.10437,29.02003,13.0,-74.2,-10.5,14.2,3.0,,,,-97.6,,,,-20.9,,,
41.10438,29.02002,13.0,-75.4,-10.6,21.4,3.0,,,,-86.6,,,,-20.4,,,
41.10438,29.02002,13.0,-74.4,-10.5,22.4,3.0,,,,-91.8,,,,-23.6,,,
41.1044,29.02,13.0,-69.8,-10.4,20.6,3.0,,,,-84.8,,,,-21.1,,,
41.1044,29.02,13.0,-72.8,-10.6,19.9,3.0,,,,-84.6,,,,-18.3,,,
41.10444,29.01999,13.0,-74.0,-10.6,16.8,3.0,,,,-83.6,,,,-18.5,,,
41.10444,29.01999,13.0,-74.5,-10.5,18.9,3.0,,,,-88.0,,,,-19.3,,,
41.10448,29.01998,13.0,-73.9,-10.5,21.5,3.0,,,,-90.4,,,,-21.8,,,
41.10448,29.01998,13.0,-70.2,-10.4,24.0,3.0,,,,-109.1,,,,-26.4,,,
41.10453,29.01996,13.0,-69.9,-10.4,24.0,3.0,,,,-94.4,,,,-26.0,,,
41.10453,29.01996,13.0,-68.5,-10.4,23.3,,,,,,,,,,,,
41.10459,29.01994,13.0,-72.7,-10.5,23.3,,,,,,,,,,,,
41.10459,29.01994,13.0,-74.8,-10.4,20.5,,,,,,,,,,,,
41.10465,29.01994,13.0,-80.7,-10.6,16.4,,,,,,,,,,,,
41.10465,29.01994,13.0,-82.4,-10.7,16.5,,,,,,,,,,,,
41.10471,29.01993,13.0,-82.1,-10.7,18.6,,,,,,,,,,,,
41.10471,29.01993,13.0,-83.6,-10.9,16.2,,,,,,,,,,,,
41.10477,29.01992,13.0,-86.1,-10.8,11.2,,,,,,,,,,,,
41.10477,29.01992,13.0,-88.8,-11.0,9.0,,,,,,,,,,,,
41.10483,29.01991,13.0,-92.4,-12.5,6.9,23.0,,,,-100.1,,,,-13.6,,,
41.10483,29.01991,13.0,-91.7,-12.5,5.0,23.0,,,,-93.4,,,,-13.9,,,
41.10489,29.01989,13.0,-94.1,-13.5,3.5,23.0,,,,-94.3,,,,-13.7,,,
41.10489,29.01989,13.0,-97.1,-16.4,2.2,23.0,,,,-92.1,,,,-12.1,,,
41.10495,29.01985,13.0,-98.3,-14.9,1.0,23.0,,,,-93.8,,,,-12.0,,,
41.10495,29.01985,13.0,-96.6,-15.2,-0.6,23.0,,,,-94.0,,,,-12.1,,,
41.10501,29.01985,13.0,-102.4,-18.1,-1.0,23.0,,,,-92.5,,,,-11.8,,,
41.10501,29.01985,13.0,-100.9,-16.6,-2.6,23.0,,,,-89.3,,,,-11.2,,,
41.10504,29.01983,23.0,-89.0,-11.1,6.9,13.0,,,,-98.3,,,,-17.2,,,
41.10507,29.01982,23.0,-90.4,-11.2,9.8,13.0,,,,-99.1,,,,-16.0,,,
41.10507,29.01982,23.0,-89.1,-11.3,10.3,13.0,,,,-98.6,,,,-17.6,,,
41.10512,29.01982,23.0,-89.9,-11.2,10.4,13.0,,,,-102.9,,,,-21.6,,,
41.10512,29.01982,23.0,-90.0,-10.9,11.5,,,,,,,,,,,,
41.10517,29.01985,23.0,-90.9,-11.0,13.4,13.0,,,,-99.2,,,,-16.3,,,
41.1052,29.01987,23.0,-90.2,-10.7,13.0,13.0,,,,-100.7,,,,-20.5,,,
41.10522,29.01989,23.0,-89.9,-10.8,13.9,13.0,,,,-97.5,,,,-19.7,,,
41.10528,29.01992,23.0,-87.2,-10.9,14.6,13.0,,,,-102.2,,,,-24.8,,,
41.10528,29.01992,23.0,-85.1,-10.7,16.4,,,,,,,,,,,,
41.10533,29.01995,23.0,-86.4,-10.6,17.0,,,,,,,,,,,,
41.10533,29.01995,23.0,-83.6,-10.6,18.6,,,,,,,,,,,,
41.10535,29.01997,23.0,-83.8,-10.6,19.8,,,,,,,,,,,,
41.10538,29.01998,23.0,-83.2,-10.6,18.0,,,,,,,,,,,,
41.10538,29.01998,23.0,-83.3,-10.7,18.3,,,,,,,,,,,,
41.10543,29.02002,23.0,-80.6,-10.4,20.7,,,,,,,,,,,,
41.10548,29.02006,23.0,-81.0,-10.4,22.3,,,,,,,,,,,,
41.10548,29.02006,23.0,-79.9,-10.4,23.3,,,,,,,,,,,,
41.10551,29.0201,23.0,-79.6,-10.4,23.7,,,,,,,,,,,,
41.10551,29.0201,23.0,-78.7,-10.5,23.9,,,,,,,,,,,,
41.10554,29.02014,23.0,-77.8,-10.4,24.4,,,,,,,,,,,,
41.10554,29.02014,23.0,-75.8,-10.4,22.8,,,,,,,,,,,,
41.10556,29.02019,23.0,-77.4,-10.4,24.1,,,,,,,,,,,,
41.10556,29.02019,23.0,-77.0,-10.4,24.7,,,,,,,,,,,,
41.10559,29.02026,23.0,-74.4,-10.4,26.1,,,,,,,,,,,,
41.10559,29.02026,23.0,-71.8,-10.4,25.4,,,,,,,,,,,,
41.10562,29.02034,23.0,-71.2,-10.3,24.4,,,,,,,,,,,,
41.10564,29.02037,23.0,-74.1,-10.4,25.4,,,,,,,,,,,,
41.10565,29.02041,23.0,-74.0,-10.4,24.8,,,,,,,,,,,,
41.10565,29.02041,23.0,-74.0,-10.4,26.2,,,,,,,,,,,,
41.10567,29.02048,23.0,-74.4,-10.4,27.6,,,,,,,,,,,,
41.10567,29.02048,23.0,-70.0,-10.4,28.3,,,,,,,,,,,,
41.10569,29.02055,23.0,-67.1,-10.4,32.0,,,,,,,,,,,,
41.10571,29.02059,23.0,-64.9,-10.4,32.8,,,,,,,,,,,,
41.10572,29.02062,23.0,-64.0,-10.4,32.9,,,,,,,,,,,,
41.10572,29.02062,23.0,-59.6,-10.4,34.9,,,,,,,,,,,,
41.10574,29.0207,23.0,-61.2,-10.3,32.6,,,,,,,,,,,,
41.10574,29.0207,23.0,-60.8,-10.4,35.5,,,,,,,,,,,,
41.10576,29.02079,23.0,-57.6,-10.3,38.5,,,,,,,,,,,,
41.10576,29.02079,23.0,-51.0,-10.3,38.5,,,,,,,,,,,,
41.10578,29.02087,23.0,-55.6,-10.4,39.0,,,,,,,,,,,,
41.10578,29.02087,23.0,-54.3,-10.3,36.1,,,,,,,,,,,,
41.1058,29.02097,23.0,-61.2,-10.4,34.7,,,,,,,,,,,,
41.1058,29.02097,23.0,-59.1,-10.4,34.7,,,,,,,,,,,,
41.10582,29.02106,23.0,-63.7,-10.3,35.6,,,,,,,,,,,,
41.10582,29.02106,23.0,-59.9,-10.4,34.7,,,,,,,,,,,,
41.10584,29.02114,23.0,-59.7,-10.3,32.2,,,,,,,,,,,,
41.10584,29.02114,23.0,-62.5,-10.3,32.1,,,,,,,,,,,,
41.10586,29.02122,23.0,-67.7,-10.4,31.8,,,,,,,,,,,,
41.10586,29.02122,23.0,-67.5,-10.4,31.6,,,,,,,,,,,,
41.10589,29.02128,23.0,-63.9,-10.3,33.5,,,,,,,,,,,,
41.10589,29.02128,23.0,-61.4,-10.3,32.7,,,,,,,,,,,,
41.10592,29.02135,23.0,-61.0,-10.3,29.9,,,,,,,,,,,,
41.10592,29.02135,23.0,-66.2,-10.4,24.7,,,,,,,,,,,,
41.10594,29.02141,23.0,-72.2,-10.4,27.4,,,,,,,,,,,,
41.10594,29.02141,23.0,-68.9,-10.4,29.9,,,,,,,,,,,,
41.10598,29.02147,23.0,-64.4,-10.4,29.8,,,,,,,,,,,,
41.10598,29.02147,23.0,-68.2,-10.4,29.7,,,,,,,,,,,,
41.10603,29.02151,23.0,-66.8,-10.4,27.4,,,,,,,,,,,,
41.10603,29.02151,23.0,-67.6,-10.4,28.5,,,,,,,,,,,,
41.10608,29.02156,23.0,-67.4,-10.4,24.6,,,,,,,,,,,,
41.10608,29.02156,23.0,-73.1,-10.5,17.1,,,,,,,,,,,,
41.10613,29.02159,23.0,-78.3,-10.8,12.3,40.0,,,,-92.8,,,,-21.3,,,
41.10613,29.02159,23.0,-82.7,-11.3,11.9,40.0,,,,-97.2,,,,-19.5,,,
41.10619,29.0216,23.0,-82.6,-11.2,21.4,40.0,,,,-87.9,,,,-17.2,,,
41.10619,29.0216,23.0,-78.7,-10.9,22.4,40.0,,,,-94.1,,,,-24.2,,,
41.10624,29.02162,23.0,-75.8,-10.7,14.5,40.0,,,,-95.2,,,,-20.3,,,
41.10624,29.02162,23.0,-82.6,-13.2,7.6,40.0,,,,-82.1,,,,-13.0,,,
41.1063,29.02161,23.0,-79.4,-13.5,8.6,40.0,,,,-79.1,,,,-13.5,,,
41.10634,29.02161,23.0,-77.1,-11.6,9.3,40.0,,,,-81.5,,,,-14.6,,,
41.10637,29.02161,23.0,-78.0,-13.3,-2.3,40.0,,,,-78.5,,,,-11.6,,,
41.10637,29.02161,23.0,-105.8,-25.4,-14.0,40.0,,,,-74.7,,,,-10.5,,,
41.10644,29.0216,40.0,-73.8,-10.5,25.2,23.0,,,,-133.9,,,,-35.3,,,
41.10646,29.0216,40.0,-79.3,-10.6,24.1,,,,,,,,,,,,
41.10648,29.02159,40.0,-76.1,-10.4,26.3,,,,,,,,,,,,
41.10648,29.02159,40.0,-71.7,-10.4,34.1,,,,,,,,,,,,
41.10652,29.02158,40.0,-65.9,-10.4,35.4,,,,,,,,,,,,
41.10654,29.02157,40.0,-70.0,-10.4,32.5,,,,,,,,,,,,
41.10655,29.02157,40.0,-68.4,-10.4,29.8,,,,,,,,,,,,
41.10655,29.02157,40.0,-73.2,-10.4,28.7,,,,,,,,,,,,
41.10659,29.02156,40.0,-75.5,-10.4,26.4,,,,,,,,,,,,
41.1066,29.02156,40.0,-78.5,-10.5,29.2,,,,,,,,,,,,
41.10662,29.02156,40.0,-75.0,-10.4,27.3,,,,,,,,,,,,
41.10662,29.02156,40.0,-78.7,-10.4,25.9,,,,,,,,,,,,
41.10665,29.02155,40.0,-81.8,-10.6,25.4,,,,,,,,,,,,
41.10665,29.02155,40.0,-80.9,-10.5,24.0,,,,,,,,,,,,
41.10667,29.02154,40.0,-78.4,-10.4,26.1,,,,,,,,,,,,
41.10669,29.02154,40.0,-74.6,-10.4,25.5,,,,,,,,,,,,
41.1067,29.02153,40.0,-76.2,-10.4,28.4,,,,,,,,,,,,
41.10672,29.02153,40.0,-74.9,-10.4,29.9,,,,,,,,,,,,
41.10674,29.02152,40.0,-72.5,-10.4,34.0,,,,,,,,,,,,
41.10674,29.02152,40.0,-67.8,-10.4,33.8,,,,,,,,,,,,
41.10679,29.02151,40.0,-77.2,-10.4,28.4,,,,,,,,,,,,
41.10679,29.02151,40.0,-73.9,-10.4,33.1,,,,,,,,,,,,
41.10684,29.02151,40.0,-71.9,-10.4,28.6,,,,,,,,,,,,
41.10686,29.02151,40.0,-70.5,-10.4,24.0,,,,,,,,,,,,
41.10688,29.02152,40.0,-68.6,-10.4,25.2,,,,,,,,,,,,
41.10689,29.02152,40.0,-70.2,-10.4,34.9,,,,,,,,,,,,
41.10691,29.02152,40.0,-69.9,-10.4,37.9,,,,,,,,,,,,
41.10691,29.02152,40.0,-71.1,-10.4,37.5,,,,,,,,,,,,
41.10691,29.02151,40.0,-61.6,-10.4,38.0,,,,,,,,,,,,
41.10691,29.02151,40.0,-57.9,-10.3,35.9,,,,,,,,,,,,
41.10692,29.0215,40.0,-59.4,-10.3,37.4,,,,,,,,,,,,
41.10692,29.0215,40.0,-62.7,-10.3,36.4,,,,,,,,,,,,
41.10693,29.0215,40.0,-62.9,-10.4,37.7,,,,,,,,,,,,
41.10693,29.0215,40.0,-63.4,-10.3,34.5,,,,,,,,,,,,
41.10694,29.02149,40.0,-68.9,-10.4,32.9,,,,,,,,,,,,
41.10694,29.02149,40.0,-73.1,-10.4,33.0,,,,,,,,,,,,
41.10695,29.0215,40.0,-71.4,-10.4,31.7,,,,,,,,,,,,
41.10695,29.0215,40.0,-73.6,-10.4,30.1,,,,,,,,,,,,
41.10698,29.02151,40.0,-75.0,-10.4,30.2,,,,,,,,,,,,
41.10698,29.02151,40.0,-75.9,-10.4,27.0,,,,,,,,,,,,
41.10701,29.02153,40.0,-78.0,-10.3,28.2,,,,,,,,,,,,
41.10701,29.02153,40.0,-76.9,-10.4,28.4,,,,,,,,,,,,
41.10705,29.02155,40.0,-76.6,-10.3,29.1,,,,,,,,,,,,
41.10705,29.02155,40.0,-72.0,-10.3,31.6,,,,,,,,,,,,
41.10709,29.02158,40.0,-72.5,-10.3,31.5,,,,,,,,,,,,
41.10712,29.02159,40.0,-73.2,-10.4,32.6,,,,,,,,,,,,
41.10714,29.02161,40.0,-73.9,-10.4,29.0,,,,,,,,,,,,
41.10714,29.02161,40.0,-76.1,-10.4,29.1,,,,,,,,,,,,
41.10719,29.02164,40.0,-73.9,-10.4,29.6,,,,,,,,,,,,
41.10721,29.02166,40.0,-73.8,-10.3,27.3,,,,,,,,,,,,
41.10723,29.02167,40.0,-75.4,-10.5,26.0,,,,,,,,,,,,
41.10723,29.02167,40.0,-73.4,-10.4,28.1,,,,,,,,,,,,
41.10728,29.02172,40.0,-75.8,-10.4,29.8,,,,,,,,,,,,
41.1073,29.02173,40.0,-71.6,-10.3,26.2,,,,,,,,,,,,
41.10733,29.02175,40.0,-75.8,-10.4,22.9,,,,,,,,,,,,
41.10733,29.02175,40.0,-73.8,-10.4,24.7,,,,,,,,,,,,
41.10737,29.0218,40.0,-73.9,-10.4,23.3,,,,,,,,,,,,
41.10738,29.02181,40.0,-77.8,-10.4,22.0,,,,,,,,,,,,
41.10739,29.02182,40.0,-75.7,-10.4,24.6,,,,,,,,,,,,
41.1074,29.02183,40.0,-72.3,-10.4,27.8,,,,,,,,,,,,
41.10742,29.02184,40.0,-70.8,-10.4,23.1,,,,,,,,,,,,
41.10744,29.02186,40.0,-74.6,-10.4,21.5,,,,,,,,,,,,
41.10744,29.02186,40.0,-74.5,-10.4,26.2,,,,,,,,,,,,
41.10745,29.02186,40.0,-73.4,-10.4,27.0,,,,,,,,,,,,
41.10745,29.02186,40.0,-78.0,-10.4,20.5,30.0,,,,-88.5,,,,-15.0,,,
41.10746,29.02187,40.0,-79.4,-10.5,21.5,30.0,,,,-87.9,,,,-17.9,,,
41.10746,29.02187,40.0,-78.7,-10.5,17.2,30.0,,,,-86.3,,,,-17.2,,,
41.10746,29.02187,40.0,-78.9,-10.5,16.2,30.0,,,,-86.7,,,,-17.0,,,
41.10747,29.02188,40.0,-80.4,-10.7,15.3,30.0,,,,-84.6,,,,-15.9,,,
41.10747,29.02188,40.0,-81.1,-10.6,15.1,30.0,,,,-88.2,,,,-17.8,,,
41.10747,29.02188,40.0,-80.2,-10.4,19.4,30.0,,,,-88.0,,,,-17.0,,,
41.10748,29.02189,40.0,-83.1,-10.5,17.5,30.0,,,,-87.7,,,,-16.9,,,
41.10748,29.02189,40.0,-80.4,-10.5,19.3,30.0,,,,-87.9,,,,-16.2,,,
41.10748,29.02189,40.0,-78.4,-10.4,18.4,30.0,,,,-87.0,,,,-18.3,,,
41.10748,29.02189,40.0,-78.5,-10.5,16.3,30.0,,,,-84.1,,,,-18.0,,,
41.10748,29.0219,40.0,-77.4,-10.6,14.4,30.0,,,,-86.1,,,,-17.4,,,
41.10748,29.0219,40.0,-80.9,-10.7,19.6,30.0,,,,-87.6,,,,-16.1,,,
41.10748,29.02191,40.0,-77.0,-10.4,20.6,30.0,,,,-85.5,,,,-17.7,,,
41.10748,29.02191,40.0,-79.6,-10.5,14.6,,,,,,,,,,,,
41.1075,29.02192,40.0,-81.2,-10.5,13.2,30.0,,,,-85.9,,,,-17.5,,,
41.1075,29.02192,40.0,-82.5,-10.9,10.4,30.0,,,,-84.3,,,,-17.3,,,
41.10752,29.02195,40.0,-78.1,-10.7,9.9,30.0,,,,-83.2,,,,-17.2,,,
41.10752,29.02195,40.0,-77.0,-10.6,11.2,30.0,,,,-85.6,,,,-16.3,,,
41.10755,29.02198,40.0,-81.3,-11.0,12.1,30.0,,,,-89.3,,,,-17.5,,,
41.10755,29.02198,40.0,-78.2,-10.5,15.0,30.0,,,,-83.4,,,,-17.5,,,
41.10758,29.022,40.0,-80.9,-11.0,9.9,30.0,,,,-83.8,,,,-16.4,,,
41.10758,29.022,40.0,-83.0,-11.2,10.1,30.0,,,,-86.8,,,,-15.4,,,
41.1076,29.02201,40.0,-79.4,-10.8,9.6,30.0,,,,-88.6,,,,-15.5,,,
41.10761,29.02203,40.0,-81.5,-11.3,10.0,30.0,,,,-87.3,,,,-15.0,,,
41.10762,29.02205,40.0,-80.2,-10.8,10.6,30.0,,,,-86.7,,,,-15.0,,,
41.10762,29.02205,40.0,-81.8,-11.6,8.4,30.0,,,,-86.5,,,,-14.2,,,
41.10763,29.02207,40.0,-83.2,-12.4,7.1,30.0,,,,-84.3,,,,-12.4,,,
41.10763,29.02207,40.0,-84.2,-12.9,3.7,30.0,,,,-83.8,,,,-11.6,,,
41.10765,29.0221,40.0,-83.8,-12.7,3.5,30.0,,,,-85.3,,,,-12.3,,,
41.10765,29.0221,40.0,-86.9,-14.0,1.8,30.0,,,,-84.4,,,,-12.3,,,
41.10766,29.02213,40.0,-86.6,-15.7,2.0,30.0,,,,-82.0,,,,-10.9,,,
41.10766,29.02213,40.0,-86.3,-15.4,-0.9,30.0,,,,-84.3,,,,-11.1,,,
41.10767,29.02216,40.0,-85.0,-14.2,2.1,30.0,,,,-84.9,,,,-11.4,,,
41.10768,29.02219,40.0,-84.5,-12.0,5.3,30.0,,,,-85.2,,,,-12.3,,,
41.10768,29.02221,40.0,-82.9,-11.9,6.3,30.0,,,,-83.8,,,,-13.9,,,
41.10768,29.02221,40.0,-82.5,-11.8,6.3,30.0,,,,-82.4,,,,-13.8,,,
41.10769,29.02226,40.0,-80.5,-11.1,5.7,30.0,,,,-82.9,,,,-13.7,,,
41.10769,29.02229,40.0,-80.2,-11.6,6.6,30.0,,,,-82.4,,,,-13.8,,,
41.10768,29.02231,40.0,-84.9,-12.2,3.7,30.0,,,,-84.8,,,,-13.1,,,
41.10768,29.02231,40.0,-84.7,-13.0,1.5,30.0,,,,-82.5,,,,-12.1,,,
41.10766,29.02238,40.0,-84.7,-13.3,2.4,30.0,,,,-80.6,,,,-11.7,,,
41.10765,29.02241,40.0,-85.2,-12.7,1.9,30.0,,,,-82.9,,,,-11.9,,,
41.10764,29.02244,40.0,-83.0,-13.0,1.5,30.0,,,,-80.1,,,,-11.9,,,
41.10763,29.02248,40.0,-82.6,-12.7,4.0,30.0,,,,-80.6,,,,-12.3,,,
41.10762,29.02251,40.0,-81.9,-13.3,1.2,30.0,,,,-81.8,,,,-12.1,,,
41.10762,29.02251,40.0,-82.0,-13.5,-0.4,30.0,,,,-78.4,,,,-11.4,,,
41.1076,29.02257,40.0,-81.3,-13.6,-0.6,30.0,,,,-79.7,,,,-11.9,,,
41.10759,29.0226,40.0,-85.4,-13.9,-0.8,30.0,,,,-82.9,,,,-11.7,,,
41.10757,29.02263,40.0,-87.1,-14.4,-2.7,30.0,,,,-82.7,,,,-11.3,,,
41.10756,29.02266,40.0,-87.9,-13.5,0.3,30.0,,,,-81.5,,,,-12.3,,,
41.10755,29.02268,40.0,-84.8,-13.9,-0.2,30.0,,,,-82.3,,,,-12.3,,,
41.10755,29.02268,40.0,-85.4,-14.3,-0.7,30.0,,,,-80.6,,,,-11.7,,,
41.10755,29.02268,40.0,-83.4,-14.1,0.0,30.0,,,,-78.0,,,,-11.7,,,
41.10753,29.02274,30.0,-77.8,-11.7,7.7,40.0,,,,-84.3,,,,-13.9,,,
41.10752,29.02276,30.0,-81.8,-11.9,6.4,40.0,,,,-83.4,,,,-13.2,,,
41.10752,29.02276,30.0,-79.2,-11.4,7.6,40.0,,,,-82.6,,,,-14.9,,,
41.10752,29.0228,30.0,-78.6,-11.0,9.1,40.0,,,,-83.7,,,,-13.5,,,
41.10752,29.0228,30.0,-80.6,-11.2,7.9,40.0,,,,-86.0,,,,-13.6,,,
41.10752,29.02285,30.0,-83.0,-11.9,8.5,40.0,,,,-84.9,,,,-12.8,,,
41.10753,29.02288,30.0,-80.2,-11.1,10.3,40.0,,,,-85.1,,,,-14.2,,,
41.10753,29.02291,30.0,-82.8,-11.0,10.7,40.0,,,,-86.8,,,,-15.1,,,
41.10753,29.02291,30.0,-81.2,-11.1,11.1,40.0,,,,-87.0,,,,-15.2,,,
41.10753,29.02298,30.0,-77.9,-10.7,17.2,40.0,,,,-84.5,,,,-18.1,,,
41.10754,29.02303,30.0,-77.5,-10.5,18.5,40.0,,,,-85.1,,,,-18.9,,,
41.10754,29.02308,30.0,-74.1,-10.4,20.6,40.0,,,,-82.1,,,,-17.5,,,
41.10755,29.02313,30.0,-74.5,-10.5,21.9,40.0,,,,-81.7,,,,-17.8,,,
41.10756,29.02318,30.0,-76.2,-10.5,23.0,40.0,,,,-87.5,,,,-17.6,,,
41.10756,29.02318,30.0,-76.8,-10.4,24.1,40.0,,,,-83.4,,,,-16.3,,,
41.10758,29.02327,30.0,-72.6,-10.4,29.9,40.0,,,,-77.5,,,,-18.8,,,
41.10758,29.02327,30.0,-67.2,-10.4,31.0,,,,,,,,,,,,
41.10759,29.02336,30.0,-66.9,-10.4,31.3,,,,,,,,,,,,
41.10759,29.02336,30.0,-70.2,-10.4,32.4,,,,,,,,,,,,
41.10761,29.02342,30.0,-65.0,-10.4,36.0,,,,,,,,,,,,
41.10761,29.02342,30.0,-60.5,-10.4,36.3,,,,,,,,,,,,
41.10762,29.02346,30.0,-60.8,-10.4,36.7,,,,,,,,,,,,
41.10762,29.02348,30.0,-63.4,-10.4,34.4,,,,,,,,,,,,
41.10763,29.0235,30.0,-63.4,-10.4,34.5,,,,,,,,,,,,
41.10763,29.02352,30.0,-66.0,-10.4,34.2,,,,,,,,,,,,
41.10764,29.02354,30.0,-66.9,-10.4,35.1,,,,,,,,,,,,
41.10764,29.02354,30.0,-67.9,-10.4,34.9,,,,,,,,,,,,
41.10765,29.02359,30.0,-65.5,-10.4,34.7,,,,,,,,,,,,
41.10766,29.02362,30.0,-67.0,-10.4,36.0,,,,,,,,,,,,
41.10767,29.02364,30.0,-65.4,-10.3,35.0,,,,,,,,,,,,
41.10767,29.02364,30.0,-62.1,-10.4,38.6,,,,,,,,,,,,
41.10768,29.02371,30.0,-57.1,-10.3,39.7,,,,,,,,,,,,
41.10769,29.02375,30.0,-57.7,-10.3,37.2,,,,,,,,,,,,
41.1077,29.02379,30.0,-60.4,-10.3,34.8,,,,,,,,,,,,
41.10772,29.02384,30.0,-67.6,-10.3,35.8,,,,,,,,,,,,
41.10773,29.02389,30.0,-66.2,-10.4,35.1,,,,,,,,,,,,
41.10774,29.02393,30.0,-65.1,-10.4,33.9,,,,,,,,,,,,
41.10775,29.02398,30.0,-67.9,-10.4,35.6,,,,,,,,,,,,
41.10775,29.02398,30.0,-62.9,-10.4,34.5,,,,,,,,,,,,
41.10778,29.02407,30.0,-62.8,-10.4,33.2,,,,,,,,,,,,
41.10779,29.02411,30.0,-69.2,-10.3,31.5,,,,,,,,,,,,
41.1078,29.02416,30.0,-70.9,-10.4,30.5,,,,,,,,,,,,
41.10783,29.02425,30.0,-70.0,-10.4,32.3,,,,,,,,,,,,
41.10783,29.02425,30.0,-73.3,-10.3,30.6,,,,,,,,,,,,
41.10784,29.02434,30.0,-73.4,-10.4,28.5,,,,,,,,,,,,
41.10784,29.02434,30.0,-71.1,-10.4,19.5,,,,,,,,,,,,
41.10785,29.02443,30.0,-72.9,-10.5,21.5,,,,,,,,,,,,
41.10785,29.02448,30.0,-73.0,-10.4,24.3,,,,,,,,,,,,
41.10785,29.02452,30.0,-69.0,-10.4,29.8,,,,,,,,,,,,
41.10785,29.02452,30.0,-72.1,-10.4,31.6,,,,,,,,,,,,
41.10786,29.02462,30.0,-70.5,-10.3,35.0,,,,,,,,,,,,
41.10786,29.02462,30.0,-66.2,-10.4,34.1,,,,,,,,,,,,
41.10784,29.02473,30.0,-67.9,-10.4,31.3,,,,,,,,,,,,
41.10784,29.02473,30.0,-75.1,-10.4,25.9,,,,,,,,,,,,
41.10783,29.02484,30.0,-79.4,-10.4,20.7,,,,,,,,,,,,
41.10783,29.02484,30.0,-80.2,-10.4,18.8,,,,,,,,,,,,
41.10784,29.02495,30.0,-81.7,-10.4,19.4,,,,,,,,,,,,
41.10784,29.02495,30.0,-83.3,-10.6,18.5,,,,,,,,,,,,
